,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
144,51.0,246.0,1.0,94.0,3.0
145,1.0,1.0,1.0,1.0,2.0
146,1.0,297.0,2.0,13.0,27.0
147,62.0,45.0,1.0,11.0,1.0
148,4.0,48.0,2.0,2.0,4.0
149,4.0,1.0,1.0,21.0,1.0
150,3.0,1.0,43.0,8.0,3.0
151,4.0,62.0,3.0,18.0,1.0
152,1.0,1.0,11.0,11.0,29.0
153,4.0,226.0,2.0,19.0,2.0
154,5.0,5.0,63.0,1.0,1.0
155,1.0,1.0,2.0,4.0,3.0
156,3.0,3.0,76.0,10.0,2.0
157,3.0,185.0,1.0,2.0,3.0
158,79.0,19.0,20.0,1.0,72.0
159,17.0,3.0,3.0,1.0,2.0
160,1.0,60.0,5.0,1.0,4.0
161,1.0,3.0,8.0,1.0,3.0
162,5.0,20.0,47.0,30.0,1.0
163,1.0,1.0,67.0,2.0,6.0
164,12.0,1.0,1.0,1.0,7.0
165,6.0,3.0,2.0,1.0,2.0
166,42.0,18.0,7.0,27.0,1.0
167,1.0,2.0,40.0,1.0,19.0
168,1.0,12.0,33.0,5.0,1.0
169,4.0,7.0,7.0,87.0,5.0
170,22.0,55.0,8.0,2.0,8.0
171,14.0,1.0,1.0,1.0,3.0
172,69.0,71.0,4.0,7.0,40.0
173,56.0,12.0,2.0,115.0,109.0
174,26.0,2.0,1.0,7.0,166.0
175,2.0,1.0,1.0,2.0,1.0
176,7.0,3.0,32.0,1.0,36.0
177,2.0,2.0,1.0,2.0,7.0
178,1.0,88.0,10.0,2.0,5.0
179,5.0,1.0,11.0,183.0,7.0
180,28.0,4.0,1.0,1.0,3.0
181,4.0,1.0,4.0,3.0,3.0
182,1.0,19.0,1.0,1.0,6.0
183,1.0,2.0,11.0,1.0,7.0
184,3.0,5.0,5.0,1.0,1.0
185,1.0,26.0,5.0,94.0,1.0
186,67.0,2.0,1.0,7.0,21.0
187,5.0,2.0,1.0,1.0,7.0
188,2.0,8.0,2.0,5.0,43.0
189,2.0,3.0,1.0,1.0,3.0
190,56.0,1.0,4.0,3.0,188.0
191,3.0,2.0,6.0,3.0,1.0
192,1.0,16.0,43.0,32.0,78.0
193,32.0,15.0,11.0,1.0,1.0
194,3.0,1.0,2.0,1.0,50.0
195,1.0,2.0,4.0,11.0,21.0
196,1.0,1.0,3.0,2.0,6.0
197,56.0,1.0,1.0,43.0,42.0
198,2.0,6.0,1.0,20.0,1.0
199,1.0,3.0,2.0,1.0,2.0
200,3.0,2.0,125.0,3.0,12.0
201,26.0,12.0,4.0,1.0,5.0
202,2.0,16.0,132.0,1.0,1.0
203,2.0,1.0,36.0,37.0,7.0
204,1.0,2.0,1.0,4.0,26.0
205,1.0,42.0,2.0,4.0,4.0
206,30.0,3.0,7.0,58.0,1.0
207,7.0,4.0,2.0,15.0,45.0
208,30.0,5.0,4.0,3.0,23.0
209,1.0,9.0,4.0,1.0,36.0
210,9.0,2.0,23.0,1.0,13.0
211,26.0,7.0,7.0,1.0,142.0
212,53.0,1.0,22.0,3.0,161.0
213,3.0,1.0,1.0,3.0,1.0
214,1.0,1.0,17.0,1.0,8.0
215,3.0,3.0,15.0,4.0,10.0
216,31.0,16.0,20.0,2.0,3.0
217,34.0,8.0,37.0,1.0,1.0
218,18.0,2.0,4.0,28.0,1.0
219,31.0,19.0,3.0,3.0,6.0
220,41.0,30.0,17.0,6.0,6.0
221,5.0,3.0,54.0,1.0,3.0
222,30.0,2.0,2.0,1.0,27.0
223,7.0,22.0,23.0,1.0,104.0
224,5.0,1.0,1.0,1.0,45.0
225,1.0,23.0,1.0,1.0,43.0
226,25.0,22.0,45.0,5.0,44.0
227,35.0,21.0,7.0,1.0,79.0
228,20.0,7.0,17.0,1.0,91.0
229,2.0,1.0,1.0,1.0,164.0
230,6.0,2.0,1.0,11.0,4.0
231,1.0,3.0,28.0,30.0,17.0
232,8.0,3.0,1.0,1.0,2.0
233,12.0,33.0,1.0,4.0,26.0
234,7.0,11.0,3.0,7.0,9.0
235,9.0,2.0,1.0,4.0,68.0
236,1.0,9.0,1.0,46.0,50.0
237,43.0,4.0,12.0,8.0,10.0
238,1.0,1.0,2.0,1.0,8.0
239,5.0,10.0,2.0,2.0,7.0
240,5.0,1.0,8.0,1.0,1.0
241,4.0,24.0,4.0,3.0,73.0
242,1.0,9.0,1.0,1.0,20.0
243,10.0,1.0,1.0,3.0,8.0
244,5.0,2.0,2.0,10.0,2.0
245,41.0,8.0,1.0,1.0,88.0
246,2.0,1.0,1.0,2.0,182.0
247,11.0,5.0,1.0,2.0,16.0
248,6.0,1.0,1.0,4.0,9.0
249,1.0,2.0,1.0,126.0,22.0
250,1.0,5.0,1.0,5.0,21.0
251,1.0,1.0,1.0,18.0,1.0
252,1.0,7.0,1.0,1.0,63.0
253,23.0,4.0,4.0,3.0,227.0
254,21.0,23.0,1.0,1.0,6.0
255,1.0,3.0,1.0,51.0,11.0
256,13.0,2.0,1.0,46.0,11.0
257,1.0,5.0,7.0,2.0,9.0
258,3.0,1.0,3.0,1.0,40.0
259,1.0,4.0,35.0,7.0,1.0
260,1.0,1.0,1.0,1.0,151.0
261,1.0,5.0,1.0,4.0,1.0
262,6.0,25.0,1.0,2.0,1.0
263,15.0,1.0,1.0,1.0,4.0
264,8.0,1.0,17.0,3.0,27.0
265,1.0,2.0,2.0,6.0,5.0
266,6.0,1.0,1.0,1.0,1.0
267,21.0,15.0,13.0,1.0,2.0
268,6.0,1.0,45.0,1.0,46.0
269,2.0,9.0,5.0,1.0,1.0
270,2.0,4.0,1.0,1.0,1.0
271,14.0,23.0,1.0,2.0,6.0
272,1.0,3.0,1.0,4.0,1.0
273,22.0,30.0,1.0,1.0,4.0
274,2.0,1.0,1.0,1.0,17.0
275,1.0,41.0,2.0,4.0,2.0
276,7.0,32.0,28.0,2.0,34.0
277,5.0,20.0,1.0,6.0,1.0
278,2.0,59.0,1.0,1.0,2.0
279,3.0,3.0,1.0,1.0,11.0
280,38.0,1.0,1.0,3.0,12.0
281,4.0,32.0,2.0,2.0,11.0
282,16.0,4.0,1.0,1.0,1.0
283,15.0,1.0,1.0,3.0,1.0
284,14.0,1.0,71.0,2.0,7.0
285,1.0,12.0,1.0,3.0,22.0
286,1.0,1.0,3.0,9.0,1.0
287,1.0,8.0,4.0,4.0,60.0
288,10.0,32.0,153.0,1.0,2.0
289,1.0,2.0,144.0,1.0,116.0
290,1.0,6.0,112.0,15.0,35.0
291,1.0,6.0,30.0,1.0,6.0
292,11.0,12.0,1.0,68.0,5.0
293,12.0,24.0,1.0,1.0,1.0
294,11.0,6.0,1.0,3.0,1.0
295,6.0,1.0,1.0,1.0,8.0
296,3.0,3.0,1.0,2.0,1.0
297,69.0,2.0,1.0,1.0,1.0
298,1.0,1.0,1.0,2.0,1.0
299,1.0,1.0,1.0,2.0,8.0
300,2.0,7.0,2.0,1.0,5.0
301,1.0,23.0,3.0,1.0,1.0
302,2.0,4.0,43.0,1.0,1.0
303,21.0,4.0,32.0,1.0,1.0
304,12.0,50.0,5.0,1.0,1.0
305,2.0,42.0,1.0,1.0,1.0
306,16.0,1.0,4.0,1.0,26.0
307,1.0,1.0,2.0,41.0,1.0
308,3.0,1.0,2.0,4.0,46.0
309,1.0,34.0,3.0,1.0,56.0
310,6.0,1.0,8.0,1.0,20.0
311,1.0,27.0,2.0,15.0,9.0
312,6.0,9.0,20.0,1.0,1.0
313,2.0,54.0,13.0,1.0,24.0
314,6.0,1.0,4.0,2.0,6.0
315,1.0,76.0,1.0,10.0,4.0
316,6.0,6.0,1.0,3.0,2.0
317,2.0,9.0,1.0,2.0,52.0
318,1.0,31.0,2.0,10.0,4.0
319,1.0,42.0,43.0,1.0,3.0
320,2.0,15.0,1.0,8.0,39.0
321,1.0,3.0,1.0,56.0,4.0
322,8.0,3.0,16.0,1.0,6.0
323,1.0,3.0,4.0,1.0,1.0
324,5.0,6.0,22.0,13.0,21.0
325,25.0,1.0,8.0,1.0,1.0
326,4.0,2.0,42.0,1.0,1.0
327,12.0,5.0,12.0,1.0,3.0
328,3.0,33.0,13.0,167.0,3.0
329,3.0,1.0,3.0,53.0,1.0
330,3.0,2.0,2.0,10.0,1.0
331,1.0,1.0,4.0,62.0,39.0
332,1.0,47.0,2.0,1.0,5.0
333,1.0,12.0,2.0,1.0,15.0
334,1.0,1.0,2.0,1.0,61.0
335,2.0,110.0,37.0,5.0,1.0
336,1.0,2.0,4.0,1.0,1.0
337,14.0,3.0,44.0,1.0,1.0
338,12.0,2.0,40.0,1.0,2.0
339,12.0,1.0,8.0,1.0,28.0
340,28.0,1.0,6.0,1.0,1.0
341,1.0,19.0,3.0,8.0,1.0
342,11.0,6.0,71.0,7.0,3.0
343,1.0,3.0,3.0,5.0,1.0
344,1.0,1.0,28.0,1.0,1.0
345,2.0,1.0,113.0,4.0,2.0
