,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
144,1.0,1.0,69.0,4.0,3.0
145,4.0,2.0,1.0,2.0,5.0
146,1.0,71.0,60.0,75.0,20.0
147,104.0,1.0,2.0,11.0,5.0
148,4.0,9.0,73.0,1.0,1.0
149,1.0,21.0,1.0,1.0,3.0
150,5.0,74.0,10.0,1.0,3.0
151,3.0,1.0,1.0,1.0,3.0
152,1.0,2.0,40.0,1.0,7.0
153,6.0,1.0,5.0,28.0,32.0
154,1.0,3.0,3.0,1.0,10.0
155,14.0,2.0,74.0,2.0,3.0
156,1.0,91.0,2.0,44.0,2.0
157,3.0,12.0,1.0,1.0,3.0
158,36.0,53.0,7.0,1.0,31.0
159,9.0,11.0,32.0,9.0,1.0
160,1.0,1.0,2.0,1.0,3.0
161,13.0,3.0,65.0,21.0,1.0
162,1.0,2.0,8.0,26.0,148.0
163,49.0,3.0,7.0,9.0,1.0
164,7.0,4.0,2.0,1.0,3.0
165,1.0,3.0,8.0,4.0,1.0
166,45.0,3.0,1.0,2.0,24.0
167,1.0,2.0,1.0,16.0,2.0
168,1.0,8.0,4.0,28.0,19.0
169,66.0,2.0,1.0,1.0,1.0
170,11.0,4.0,66.0,7.0,195.0
171,3.0,1.0,52.0,12.0,2.0
172,3.0,13.0,10.0,57.0,40.0
173,2.0,17.0,9.0,3.0,2.0
174,25.0,3.0,1.0,1.0,8.0
175,2.0,1.0,3.0,8.0,27.0
176,1.0,1.0,1.0,19.0,2.0
177,1.0,1.0,30.0,1.0,1.0
178,4.0,17.0,1.0,1.0,1.0
179,1.0,3.0,6.0,5.0,1.0
180,1.0,6.0,5.0,213.0,8.0
181,4.0,3.0,3.0,1.0,189.0
182,7.0,10.0,43.0,32.0,123.0
183,5.0,9.0,1.0,1.0,71.0
184,2.0,1.0,2.0,1.0,1.0
185,60.0,2.0,116.0,1.0,8.0
186,1.0,2.0,1.0,1.0,3.0
187,2.0,2.0,1.0,2.0,5.0
188,2.0,37.0,4.0,5.0,3.0
189,3.0,16.0,2.0,1.0,7.0
190,50.0,2.0,3.0,3.0,1.0
191,3.0,1.0,1.0,1.0,6.0
192,24.0,1.0,1.0,165.0,198.0
193,2.0,3.0,9.0,1.0,36.0
194,1.0,2.0,1.0,1.0,7.0
195,54.0,8.0,4.0,1.0,3.0
196,30.0,6.0,59.0,3.0,1.0
197,1.0,1.0,6.0,16.0,5.0
198,1.0,7.0,1.0,1.0,4.0
199,1.0,245.0,6.0,12.0,1.0
200,40.0,1.0,1.0,6.0,21.0
201,5.0,2.0,129.0,1.0,1.0
202,2.0,2.0,1.0,3.0,5.0
203,1.0,13.0,64.0,7.0,43.0
204,1.0,3.0,2.0,2.0,4.0
205,3.0,1.0,2.0,1.0,44.0
206,25.0,1.0,28.0,1.0,48.0
207,1.0,13.0,16.0,3.0,41.0
