,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
629,4.0,5.0,5.0,6.0,1.0
630,1.0,2.0,1.0,1.0,1.0
631,1.0,3.0,4.0,1.0,2.0
632,4.0,13.0,1.0,2.0,53.0
633,1.0,7.0,1.0,6.0,1.0
634,2.0,6.0,3.0,118.0,2.0
635,1.0,6.0,1.0,2.0,1.0
636,2.0,11.0,15.0,4.0,21.0
637,3.0,1.0,6.0,2.0,3.0
638,37.0,2.0,14.0,1.0,2.0
639,5.0,2.0,45.0,1.0,92.0
640,4.0,1.0,15.0,7.0,24.0
641,2.0,1.0,2.0,1.0,1.0
642,3.0,4.0,3.0,8.0,1.0
643,3.0,1.0,4.0,2.0,7.0
644,1.0,3.0,31.0,2.0,10.0
645,1.0,21.0,1.0,2.0,1.0
646,2.0,1.0,11.0,45.0,1.0
647,1.0,1.0,30.0,1.0,1.0
648,3.0,19.0,2.0,118.0,1.0
649,1.0,4.0,3.0,1.0,10.0
650,6.0,3.0,3.0,2.0,1.0
651,6.0,3.0,34.0,1.0,3.0
652,2.0,163.0,4.0,1.0,1.0
653,1.0,143.0,2.0,15.0,32.0
654,11.0,1.0,1.0,1.0,1.0
655,1.0,3.0,128.0,1.0,1.0
656,1.0,2.0,4.0,1.0,1.0
657,14.0,2.0,6.0,11.0,3.0
658,5.0,55.0,2.0,1.0,5.0
659,3.0,8.0,8.0,27.0,1.0
660,1.0,83.0,8.0,10.0,16.0
661,9.0,155.0,3.0,2.0,4.0
662,1.0,5.0,1.0,1.0,2.0
663,4.0,124.0,38.0,2.0,9.0
664,4.0,1.0,1.0,1.0,3.0
665,3.0,41.0,17.0,2.0,12.0
666,15.0,44.0,7.0,2.0,64.0
667,2.0,2.0,7.0,7.0,63.0
668,8.0,40.0,1.0,1.0,246.0
669,1.0,1.0,6.0,1.0,1.0
670,1.0,3.0,4.0,1.0,25.0
671,7.0,1.0,1.0,2.0,3.0
672,1.0,113.0,124.0,1.0,3.0
673,1.0,19.0,2.0,1.0,93.0
674,3.0,52.0,1.0,2.0,42.0
675,2.0,32.0,18.0,1.0,1.0
676,2.0,1.0,5.0,1.0,4.0
677,1.0,40.0,1.0,1.0,9.0
678,4.0,14.0,2.0,15.0,26.0
679,3.0,1.0,2.0,1.0,20.0
680,17.0,6.0,3.0,2.0,5.0
681,8.0,3.0,1.0,1.0,1.0
682,1.0,2.0,3.0,3.0,2.0
683,27.0,1.0,10.0,1.0,18.0
684,4.0,1.0,4.0,1.0,13.0
685,2.0,4.0,4.0,2.0,1.0
686,2.0,6.0,27.0,21.0,7.0
687,4.0,10.0,25.0,1.0,2.0
688,1.0,3.0,8.0,1.0,1.0
689,4.0,4.0,1.0,2.0,16.0
690,2.0,3.0,3.0,15.0,6.0
691,2.0,13.0,7.0,2.0,3.0
692,2.0,4.0,1.0,5.0,4.0
693,1.0,2.0,13.0,1.0,3.0
694,1.0,15.0,28.0,3.0,25.0
695,28.0,9.0,1.0,2.0,3.0
696,28.0,2.0,5.0,4.0,1.0
697,3.0,2.0,2.0,11.0,16.0
698,1.0,13.0,4.0,1.0,4.0
699,11.0,1.0,34.0,1.0,1.0
700,1.0,20.0,2.0,4.0,3.0
701,1.0,3.0,17.0,1.0,51.0
702,5.0,2.0,15.0,18.0,1.0
703,55.0,1.0,1.0,11.0,1.0
704,1.0,16.0,1.0,2.0,3.0
705,1.0,5.0,23.0,1.0,2.0
706,1.0,3.0,1.0,1.0,4.0
707,1.0,1.0,1.0,2.0,1.0
708,1.0,2.0,1.0,1.0,6.0
709,2.0,5.0,1.0,1.0,14.0
710,2.0,2.0,7.0,8.0,1.0
711,1.0,4.0,1.0,5.0,27.0
712,2.0,2.0,23.0,1.0,11.0
713,21.0,1.0,1.0,1.0,2.0
714,4.0,7.0,1.0,64.0,1.0
715,2.0,11.0,2.0,3.0,3.0
716,1.0,2.0,51.0,1.0,27.0
717,4.0,1.0,1.0,29.0,1.0
718,3.0,2.0,1.0,1.0,1.0
719,2.0,1.0,1.0,1.0,5.0
720,3.0,1.0,1.0,2.0,1.0
721,2.0,1.0,2.0,1.0,12.0
722,4.0,4.0,49.0,1.0,6.0
723,67.0,1.0,1.0,1.0,3.0
724,39.0,1.0,1.0,1.0,1.0
725,1.0,1.0,1.0,4.0,1.0
726,21.0,13.0,1.0,3.0,22.0
727,55.0,10.0,49.0,1.0,1.0
728,1.0,53.0,1.0,1.0,1.0
729,17.0,27.0,1.0,2.0,14.0
730,313.0,2.0,2.0,4.0,2.0
731,4.0,28.0,2.0,8.0,4.0
732,1.0,4.0,3.0,1.0,2.0
733,79.0,3.0,5.0,5.0,1.0
734,2.0,5.0,16.0,1.0,14.0
735,7.0,3.0,1.0,6.0,7.0
736,4.0,3.0,4.0,2.0,13.0
737,60.0,4.0,1.0,40.0,20.0
738,1.0,1.0,1.0,2.0,6.0
739,1.0,3.0,5.0,1.0,14.0
740,35.0,1.0,1.0,2.0,3.0
741,3.0,1.0,13.0,2.0,7.0
742,95.0,10.0,2.0,1.0,22.0
743,1.0,19.0,1.0,2.0,7.0
744,1.0,9.0,3.0,3.0,3.0
745,1.0,3.0,4.0,24.0,2.0
746,99.0,2.0,1.0,1.0,4.0
747,10.0,3.0,33.0,1.0,16.0
748,80.0,10.0,2.0,1.0,2.0
749,7.0,3.0,2.0,1.0,1.0
750,1.0,20.0,1.0,57.0,3.0
751,20.0,1.0,67.0,1.0,1.0
752,2.0,4.0,1.0,1.0,7.0
753,71.0,1.0,5.0,1.0,5.0
754,9.0,46.0,73.0,1.0,1.0
755,18.0,5.0,33.0,3.0,36.0
756,5.0,8.0,1.0,2.0,4.0
757,61.0,2.0,2.0,13.0,94.0
758,5.0,6.0,3.0,6.0,1.0
759,25.0,2.0,1.0,2.0,4.0
760,2.0,2.0,1.0,2.0,1.0
761,1.0,1.0,2.0,1.0,78.0
762,1.0,2.0,1.0,2.0,54.0
763,5.0,24.0,2.0,8.0,26.0
764,7.0,1.0,6.0,2.0,1.0
765,1.0,5.0,70.0,1.0,91.0
766,52.0,1.0,2.0,8.0,8.0
767,49.0,8.0,29.0,1.0,27.0
768,36.0,1.0,2.0,1.0,1.0
769,2.0,10.0,3.0,2.0,1.0
770,5.0,8.0,21.0,6.0,5.0
771,1.0,6.0,49.0,2.0,2.0
772,2.0,1.0,17.0,16.0,4.0
773,2.0,5.0,1.0,5.0,1.0
774,1.0,5.0,2.0,6.0,9.0
775,2.0,3.0,28.0,5.0,3.0
776,7.0,9.0,43.0,2.0,20.0
777,21.0,2.0,3.0,2.0,6.0
778,2.0,8.0,19.0,18.0,3.0
779,8.0,4.0,6.0,24.0,3.0
780,2.0,1.0,16.0,35.0,2.0
781,4.0,7.0,7.0,5.0,1.0
782,17.0,1.0,1.0,2.0,60.0
783,18.0,19.0,7.0,20.0,32.0
784,7.0,6.0,3.0,12.0,36.0
785,1.0,13.0,2.0,2.0,1.0
786,2.0,1.0,10.0,2.0,1.0
787,5.0,1.0,4.0,1.0,7.0
788,14.0,3.0,5.0,1.0,12.0
789,4.0,1.0,2.0,2.0,1.0
790,2.0,12.0,2.0,3.0,1.0
791,3.0,1.0,7.0,1.0,1.0
792,5.0,3.0,32.0,2.0,13.0
793,1.0,6.0,17.0,2.0,31.0
794,5.0,2.0,4.0,1.0,49.0
795,1.0,19.0,57.0,2.0,43.0
796,2.0,22.0,2.0,1.0,13.0
797,1.0,8.0,6.0,1.0,1.0
798,1.0,5.0,21.0,24.0,18.0
799,2.0,7.0,1.0,2.0,6.0
800,8.0,1.0,2.0,13.0,2.0
801,12.0,1.0,5.0,2.0,2.0
802,4.0,8.0,3.0,1.0,4.0
803,3.0,1.0,3.0,2.0,4.0
804,1.0,3.0,8.0,1.0,35.0
805,2.0,2.0,1.0,15.0,55.0
806,1.0,1.0,19.0,1.0,4.0
807,11.0,1.0,26.0,1.0,1.0
808,18.0,1.0,1.0,2.0,1.0
809,8.0,3.0,1.0,5.0,4.0
810,13.0,14.0,4.0,3.0,7.0
811,3.0,6.0,1.0,117.0,3.0
812,5.0,6.0,60.0,1.0,1.0
813,1.0,9.0,102.0,2.0,19.0
814,19.0,2.0,1.0,8.0,6.0
815,62.0,1.0,1.0,1.0,7.0
816,30.0,1.0,1.0,1.0,2.0
817,1.0,1.0,14.0,1.0,16.0
818,2.0,15.0,2.0,30.0,34.0
819,1.0,2.0,4.0,1.0,39.0
820,39.0,1.0,1.0,2.0,1.0
821,2.0,1.0,75.0,1.0,3.0
822,1.0,4.0,3.0,1.0,9.0
823,3.0,19.0,84.0,32.0,11.0
824,1.0,1.0,4.0,16.0,2.0
825,12.0,27.0,1.0,3.0,1.0
826,20.0,2.0,1.0,9.0,4.0
827,5.0,6.0,3.0,5.0,1.0
828,6.0,55.0,89.0,15.0,2.0
829,72.0,39.0,2.0,1.0,1.0
830,16.0,3.0,4.0,24.0,17.0
831,13.0,3.0,14.0,164.0,5.0
832,1.0,1.0,8.0,1.0,64.0
833,2.0,1.0,32.0,28.0,1.0
834,2.0,2.0,72.0,1.0,17.0
835,19.0,15.0,2.0,23.0,5.0
836,18.0,1.0,26.0,1.0,1.0
837,2.0,2.0,2.0,1.0,44.0
838,1.0,20.0,6.0,1.0,1.0
839,4.0,6.0,3.0,2.0,1.0
840,2.0,1.0,26.0,3.0,1.0
841,1.0,5.0,1.0,3.0,1.0
842,37.0,1.0,10.0,2.0,2.0
843,1.0,2.0,13.0,1.0,4.0
844,8.0,10.0,13.0,2.0,1.0
845,1.0,3.0,1.0,5.0,37.0
846,1.0,3.0,17.0,7.0,6.0
847,2.0,2.0,2.0,1.0,1.0
848,44.0,79.0,1.0,2.0,1.0
849,1.0,35.0,1.0,13.0,2.0
850,3.0,5.0,4.0,1.0,9.0
851,1.0,7.0,13.0,2.0,1.0
852,1.0,1.0,7.0,1.0,2.0
853,1.0,36.0,1.0,2.0,16.0
854,1.0,19.0,10.0,1.0,1.0
855,9.0,9.0,1.0,4.0,20.0
856,3.0,17.0,57.0,3.0,1.0
857,15.0,5.0,44.0,1.0,1.0
858,3.0,16.0,27.0,1.0,1.0
859,13.0,40.0,12.0,3.0,4.0
860,2.0,12.0,35.0,1.0,1.0
861,2.0,7.0,4.0,1.0,1.0
862,30.0,8.0,24.0,2.0,11.0
863,33.0,3.0,4.0,17.0,3.0
864,12.0,1.0,1.0,2.0,4.0
865,18.0,49.0,39.0,1.0,4.0
866,1.0,2.0,4.0,1.0,40.0
867,4.0,27.0,9.0,25.0,1.0
868,68.0,4.0,1.0,4.0,1.0
869,1.0,9.0,116.0,1.0,3.0
870,5.0,5.0,89.0,3.0,2.0
871,1.0,5.0,93.0,1.0,31.0
872,25.0,2.0,3.0,2.0,63.0
873,9.0,8.0,4.0,1.0,2.0
874,6.0,58.0,3.0,1.0,1.0
875,1.0,33.0,1.0,1.0,1.0
876,1.0,4.0,4.0,18.0,8.0
877,2.0,37.0,23.0,3.0,1.0
878,51.0,5.0,5.0,7.0,2.0
879,20.0,1.0,94.0,9.0,2.0
880,21.0,17.0,134.0,1.0,4.0
881,15.0,2.0,9.0,6.0,54.0
882,12.0,1.0,5.0,1.0,2.0
883,25.0,1.0,76.0,3.0,1.0
884,4.0,2.0,1.0,1.0,4.0
885,29.0,11.0,1.0,1.0,32.0
886,2.0,1.0,3.0,3.0,4.0
887,3.0,3.0,50.0,1.0,5.0
888,6.0,10.0,1.0,2.0,3.0
889,10.0,1.0,2.0,1.0,4.0
890,65.0,5.0,1.0,1.0,1.0
891,45.0,1.0,4.0,1.0,14.0
892,14.0,5.0,3.0,2.0,15.0
893,3.0,2.0,78.0,1.0,2.0
894,24.0,1.0,2.0,108.0,3.0
895,1.0,1.0,1.0,1.0,1.0
896,1.0,13.0,1.0,1.0,2.0
897,1.0,17.0,2.0,2.0,1.0
898,11.0,42.0,14.0,9.0,1.0
899,4.0,2.0,3.0,1.0,8.0
900,2.0,18.0,2.0,1.0,3.0
901,10.0,9.0,4.0,14.0,16.0
902,1.0,35.0,3.0,1.0,20.0
903,5.0,8.0,12.0,10.0,36.0
904,25.0,3.0,1.0,1.0,1.0
905,2.0,3.0,27.0,1.0,46.0
906,2.0,1.0,2.0,1.0,8.0
907,1.0,4.0,4.0,4.0,3.0
908,2.0,6.0,11.0,1.0,24.0
909,35.0,1.0,1.0,1.0,30.0
910,1.0,1.0,2.0,2.0,1.0
911,23.0,20.0,1.0,1.0,1.0
912,5.0,1.0,7.0,1.0,1.0
913,29.0,1.0,1.0,1.0,29.0
914,1.0,13.0,1.0,1.0,1.0
915,11.0,1.0,4.0,1.0,7.0
916,1.0,1.0,9.0,1.0,2.0
917,15.0,1.0,4.0,1.0,28.0
918,1.0,1.0,99.0,1.0,2.0
919,1.0,1.0,4.0,3.0,8.0
920,20.0,1.0,1.0,12.0,18.0
921,10.0,1.0,104.0,1.0,1.0
922,1.0,17.0,1.0,1.0,1.0
923,45.0,66.0,2.0,10.0,5.0
924,2.0,6.0,2.0,1.0,11.0
925,3.0,2.0,177.0,1.0,53.0
926,5.0,1.0,1.0,1.0,8.0
927,2.0,10.0,3.0,1.0,18.0
928,2.0,1.0,2.0,1.0,37.0
929,50.0,26.0,11.0,1.0,2.0
930,9.0,2.0,1.0,7.0,3.0
931,4.0,3.0,57.0,1.0,3.0
932,2.0,1.0,7.0,1.0,56.0
933,15.0,1.0,7.0,1.0,2.0
934,10.0,1.0,3.0,1.0,79.0
935,1.0,49.0,3.0,4.0,1.0
936,1.0,1.0,2.0,1.0,1.0
937,14.0,1.0,16.0,2.0,10.0
938,1.0,2.0,2.0,1.0,23.0
939,1.0,1.0,76.0,1.0,11.0
940,5.0,1.0,35.0,1.0,3.0
941,3.0,4.0,1.0,17.0,36.0
942,9.0,1.0,4.0,3.0,2.0
943,5.0,2.0,2.0,55.0,29.0
944,5.0,1.0,2.0,2.0,4.0
945,3.0,1.0,3.0,2.0,2.0
946,7.0,1.0,4.0,1.0,42.0
947,1.0,1.0,2.0,16.0,1.0
948,5.0,1.0,4.0,1.0,4.0
949,6.0,2.0,3.0,1.0,71.0
950,2.0,2.0,7.0,4.0,8.0
951,14.0,1.0,46.0,1.0,4.0
952,7.0,1.0,4.0,1.0,1.0
953,7.0,4.0,1.0,1.0,1.0
954,7.0,6.0,1.0,1.0,5.0
955,4.0,1.0,1.0,1.0,15.0
956,9.0,1.0,5.0,1.0,2.0
957,4.0,21.0,4.0,2.0,15.0
958,4.0,4.0,30.0,1.0,2.0
959,2.0,10.0,22.0,1.0,83.0
960,1.0,1.0,5.0,41.0,1.0
961,3.0,2.0,4.0,3.0,1.0
962,2.0,1.0,1.0,2.0,1.0
963,1.0,1.0,2.0,34.0,1.0
964,5.0,2.0,3.0,1.0,3.0
965,1.0,1.0,3.0,5.0,2.0
966,1.0,3.0,2.0,2.0,4.0
967,8.0,19.0,2.0,2.0,1.0
968,25.0,1.0,1.0,1.0,26.0
969,2.0,1.0,3.0,2.0,1.0
970,2.0,1.0,7.0,3.0,1.0
971,11.0,29.0,4.0,6.0,2.0
972,2.0,27.0,3.0,2.0,4.0
973,1.0,17.0,50.0,2.0,5.0
974,9.0,13.0,1.0,2.0,1.0
975,5.0,5.0,5.0,5.0,2.0
976,1.0,1.0,1.0,1.0,8.0
977,49.0,28.0,71.0,1.0,7.0
978,55.0,14.0,35.0,1.0,4.0
979,1.0,3.0,2.0,3.0,5.0
980,2.0,16.0,3.0,69.0,1.0
981,3.0,11.0,1.0,24.0,5.0
982,2.0,41.0,11.0,5.0,2.0
983,1.0,3.0,3.0,195.0,27.0
984,1.0,10.0,3.0,1.0,1.0
985,1.0,3.0,11.0,4.0,2.0
986,2.0,4.0,2.0,2.0,1.0
987,2.0,11.0,52.0,4.0,9.0
988,2.0,28.0,2.0,5.0,1.0
989,1.0,2.0,3.0,2.0,25.0
990,3.0,2.0,25.0,1.0,3.0
991,1.0,3.0,11.0,1.0,1.0
992,8.0,1.0,3.0,1.0,1.0
993,11.0,1.0,2.0,3.0,23.0
994,1.0,4.0,6.0,1.0,27.0
995,2.0,1.0,2.0,1.0,1.0
996,5.0,4.0,2.0,3.0,2.0
997,1.0,1.0,17.0,1.0,7.0
998,1.0,1.0,4.0,2.0,32.0
999,21.0,7.0,3.0,20.0,2.0
1000,1.0,24.0,10.0,1.0,9.0
1001,3.0,3.0,1.0,52.0,3.0
1002,1.0,1.0,37.0,2.0,3.0
1003,1.0,3.0,16.0,1.0,23.0
1004,1.0,5.0,10.0,1.0,2.0
1005,1.0,2.0,9.0,196.0,2.0
1006,1.0,40.0,1.0,6.0,5.0
1007,7.0,1.0,13.0,2.0,2.0
1008,1.0,1.0,1.0,1.0,1.0
1009,5.0,1.0,4.0,20.0,6.0
1010,7.0,2.0,23.0,1.0,5.0
1011,2.0,1.0,24.0,2.0,1.0
1012,1.0,3.0,7.0,1.0,3.0
1013,3.0,5.0,1.0,7.0,1.0
1014,1.0,5.0,24.0,1.0,2.0
1015,1.0,3.0,1.0,1.0,1.0
1016,1.0,4.0,4.0,2.0,2.0
1017,1.0,48.0,1.0,2.0,1.0
1018,8.0,1.0,5.0,1.0,3.0
1019,3.0,20.0,1.0,2.0,1.0
1020,3.0,4.0,7.0,1.0,1.0
1021,1.0,1.0,1.0,1.0,1.0
1022,32.0,5.0,17.0,19.0,2.0
1023,22.0,1.0,1.0,121.0,1.0
1024,1.0,3.0,1.0,1.0,2.0
1025,3.0,1.0,4.0,1.0,65.0
1026,2.0,65.0,1.0,1.0,1.0
1027,5.0,2.0,11.0,1.0,5.0
1028,2.0,47.0,3.0,1.0,5.0
1029,3.0,1.0,1.0,1.0,2.0
1030,1.0,2.0,1.0,1.0,8.0
1031,1.0,3.0,3.0,10.0,1.0
1032,9.0,10.0,1.0,5.0,1.0
1033,4.0,1.0,3.0,467.0,1.0
1034,4.0,9.0,1.0,1.0,1.0
1035,1.0,1.0,1.0,5.0,2.0
1036,5.0,4.0,7.0,3.0,9.0
1037,16.0,154.0,3.0,1.0,4.0
1038,2.0,79.0,1.0,1.0,1.0
1039,6.0,5.0,1.0,1.0,1.0
1040,1.0,3.0,2.0,1.0,2.0
1041,9.0,1.0,1.0,3.0,1.0
1042,2.0,3.0,4.0,1.0,133.0
1043,1.0,25.0,1.0,1.0,39.0
1044,13.0,2.0,1.0,2.0,2.0
1045,6.0,2.0,1.0,156.0,5.0
1046,12.0,1.0,3.0,14.0,9.0
1047,2.0,1.0,1.0,1.0,21.0
1048,3.0,1.0,1.0,1.0,2.0
1049,4.0,4.0,1.0,3.0,5.0
1050,3.0,20.0,1.0,2.0,1.0
1051,30.0,2.0,1.0,18.0,2.0
1052,73.0,1.0,1.0,2.0,51.0
1053,2.0,5.0,37.0,1.0,1.0
1054,3.0,3.0,5.0,2.0,81.0
1055,2.0,1.0,7.0,4.0,37.0
1056,2.0,5.0,5.0,42.0,12.0
1057,3.0,64.0,3.0,6.0,3.0
1058,6.0,2.0,1.0,5.0,1.0
1059,48.0,2.0,94.0,1.0,9.0
1060,1.0,6.0,119.0,5.0,1.0
1061,5.0,2.0,38.0,1.0,3.0
1062,41.0,2.0,3.0,1.0,1.0
1063,16.0,2.0,2.0,1.0,51.0
1064,1.0,4.0,2.0,4.0,1.0
1065,339.0,16.0,2.0,1.0,32.0
1066,9.0,1.0,4.0,1.0,2.0
1067,119.0,2.0,1.0,1.0,14.0
1068,1.0,3.0,1.0,1.0,1.0
1069,8.0,4.0,1.0,1.0,1.0
1070,1.0,9.0,2.0,4.0,1.0
1071,2.0,2.0,2.0,1.0,1.0
1072,8.0,4.0,1.0,22.0,2.0
1073,2.0,3.0,32.0,1.0,1.0
1074,1.0,1.0,4.0,1.0,2.0
1075,12.0,3.0,4.0,1.0,5.0
1076,2.0,6.0,1.0,1.0,70.0
1077,1.0,81.0,33.0,1.0,4.0
1078,181.0,2.0,3.0,2.0,3.0
1079,2.0,3.0,10.0,22.0,1.0
1080,5.0,7.0,15.0,1.0,4.0
1081,3.0,3.0,2.0,1.0,97.0
1082,1.0,99.0,5.0,10.0,1.0
1083,1.0,2.0,4.0,1.0,71.0
1084,1.0,12.0,2.0,1.0,1.0
1085,1.0,10.0,5.0,9.0,4.0
1086,2.0,1.0,72.0,1.0,3.0
1087,2.0,1.0,37.0,1.0,1.0
1088,20.0,1.0,8.0,1.0,1.0
1089,27.0,1.0,3.0,3.0,1.0
1090,1.0,1.0,4.0,2.0,7.0
1091,199.0,6.0,15.0,1.0,5.0
1092,2.0,18.0,110.0,4.0,2.0
1093,11.0,2.0,1.0,1.0,2.0
1094,3.0,8.0,3.0,2.0,9.0
1095,294.0,2.0,11.0,1.0,2.0
1096,9.0,16.0,7.0,1.0,1.0
1097,4.0,107.0,6.0,1.0,1.0
1098,663.0,1.0,2.0,2.0,1.0
1099,1.0,1.0,5.0,1.0,12.0
1100,1.0,7.0,4.0,1.0,76.0
1101,1.0,1.0,3.0,9.0,32.0
1102,35.0,1.0,3.0,9.0,3.0
1103,36.0,1.0,4.0,3.0,8.0
1104,2.0,1.0,2.0,1.0,5.0
1105,1.0,1.0,1.0,5.0,2.0
1106,1.0,5.0,90.0,2.0,72.0
1107,1.0,1.0,2.0,3.0,4.0
1108,4.0,1.0,15.0,1.0,2.0
1109,3.0,17.0,10.0,1.0,1.0
1110,1.0,3.0,1.0,2.0,1.0
1111,2.0,1.0,3.0,1.0,2.0
1112,2.0,9.0,84.0,1.0,3.0
1113,1.0,5.0,57.0,1.0,1.0
1114,7.0,1.0,4.0,2.0,1.0
1115,1.0,20.0,4.0,29.0,6.0
1116,11.0,6.0,2.0,17.0,1.0
1117,9.0,1.0,69.0,4.0,3.0
1118,1.0,2.0,20.0,1.0,1.0
1119,1.0,11.0,3.0,1.0,1.0
1120,1.0,4.0,2.0,5.0,6.0
1121,2.0,3.0,4.0,2.0,1.0
1122,1.0,15.0,2.0,6.0,2.0
1123,15.0,3.0,13.0,13.0,1.0
1124,1.0,11.0,3.0,1.0,1.0
1125,1.0,2.0,21.0,1.0,1.0
1126,10.0,3.0,6.0,2.0,1.0
1127,1.0,6.0,8.0,1.0,1.0
1128,1.0,14.0,17.0,1.0,1.0
1129,21.0,2.0,9.0,2.0,539.0
1130,1.0,2.0,1.0,2.0,43.0
1131,1.0,4.0,121.0,1.0,1.0
1132,3.0,107.0,1.0,71.0,10.0
1133,11.0,3.0,158.0,1.0,1.0
1134,1.0,11.0,121.0,1.0,4.0
1135,1.0,1.0,22.0,1.0,1.0
1136,1.0,2.0,1.0,1.0,1.0
1137,1.0,1.0,1.0,65.0,1.0
1138,1.0,1.0,23.0,2.0,1.0
1139,1.0,1.0,13.0,31.0,5.0
1140,4.0,10.0,58.0,1.0,1.0
1141,1.0,1.0,5.0,1.0,1.0
1142,1.0,1.0,2.0,2.0,384.0
1143,1.0,22.0,10.0,28.0,2.0
1144,4.0,28.0,6.0,4.0,1.0
1145,1.0,1.0,2.0,1.0,52.0
1146,17.0,1.0,2.0,1.0,1.0
1147,9.0,7.0,11.0,3.0,1.0
1148,1.0,3.0,6.0,3.0,1.0
1149,1.0,29.0,4.0,2.0,8.0
1150,2.0,2.0,5.0,2.0,1.0
1151,1.0,2.0,2.0,2.0,1.0
1152,1.0,2.0,39.0,1.0,1.0
1153,6.0,113.0,39.0,2.0,1.0
1154,2.0,38.0,29.0,2.0,1.0
1155,2.0,12.0,47.0,2.0,1.0
1156,1.0,10.0,3.0,1.0,1.0
1157,1.0,1.0,20.0,6.0,5.0
1158,24.0,1.0,1.0,1.0,1.0
1159,1.0,13.0,62.0,2.0,1.0
1160,1.0,54.0,3.0,3.0,1.0
1161,40.0,4.0,32.0,9.0,2.0
1162,12.0,16.0,2.0,2.0,2.0
1163,16.0,4.0,1.0,72.0,1.0
1164,1.0,2.0,2.0,1.0,1.0
1165,1.0,4.0,99.0,2.0,3.0
1166,60.0,1.0,4.0,1.0,2.0
1167,11.0,1.0,26.0,19.0,2.0
1168,1.0,1.0,28.0,1.0,5.0
1169,1.0,5.0,86.0,1.0,1.0
1170,6.0,7.0,102.0,1.0,1.0
1171,4.0,6.0,2.0,1.0,12.0
1172,29.0,2.0,32.0,2.0,4.0
1173,21.0,1.0,7.0,1.0,1.0
1174,2.0,1.0,2.0,2.0,5.0
1175,2.0,127.0,8.0,6.0,2.0
1176,1.0,1.0,109.0,4.0,8.0
1177,1.0,1.0,1.0,1.0,2.0
1178,152.0,4.0,34.0,1.0,1.0
1179,3.0,3.0,87.0,3.0,7.0
1180,6.0,4.0,1.0,2.0,2.0
1181,1.0,1.0,1.0,2.0,7.0
1182,1.0,4.0,41.0,7.0,1.0
1183,18.0,3.0,1.0,1.0,1.0
1184,1.0,2.0,7.0,1.0,1.0
1185,1.0,21.0,12.0,1.0,1.0
1186,72.0,21.0,2.0,1.0,1.0
1187,5.0,65.0,1.0,2.0,1.0
1188,1.0,56.0,2.0,1.0,8.0
1189,1.0,10.0,1.0,2.0,1.0
1190,2.0,2.0,1.0,1.0,1.0
1191,26.0,2.0,2.0,1.0,1.0
1192,3.0,6.0,25.0,1.0,1.0
1193,3.0,2.0,105.0,1.0,1.0
1194,2.0,1.0,1.0,1.0,3.0
1195,6.0,9.0,1.0,7.0,1.0
1196,4.0,3.0,45.0,2.0,1.0
1197,5.0,1.0,17.0,1.0,1.0
1198,1.0,1.0,8.0,9.0,1.0
1199,10.0,3.0,2.0,5.0,1.0
1200,2.0,1.0,3.0,1.0,1.0
1201,1.0,1.0,40.0,3.0,1.0
1202,4.0,1.0,34.0,2.0,7.0
1203,11.0,2.0,12.0,2.0,1.0
1204,1.0,15.0,1.0,3.0,1.0
1205,1.0,1.0,2.0,2.0,3.0
1206,1.0,2.0,16.0,1.0,1.0
1207,3.0,1.0,1.0,2.0,1.0
1208,3.0,5.0,3.0,1.0,3.0
1209,1.0,7.0,131.0,2.0,1.0
1210,3.0,1.0,2.0,2.0,2.0
1211,1.0,6.0,1.0,1.0,6.0
1212,1.0,1.0,86.0,1.0,1.0
1213,4.0,2.0,3.0,1.0,40.0
1214,1.0,3.0,1.0,1.0,23.0
1215,21.0,4.0,2.0,1.0,1.0
1216,1.0,3.0,25.0,2.0,7.0
1217,1.0,6.0,50.0,7.0,25.0
1218,1.0,1.0,9.0,3.0,1.0
1219,1.0,4.0,3.0,1.0,1.0
1220,2.0,12.0,15.0,1.0,1.0
1221,2.0,8.0,11.0,2.0,2.0
1222,6.0,14.0,3.0,1.0,1.0
1223,2.0,4.0,3.0,1.0,1.0
1224,1.0,3.0,44.0,1.0,1.0
1225,84.0,2.0,1.0,1.0,1.0
1226,1.0,19.0,1.0,11.0,1.0
1227,2.0,2.0,4.0,4.0,1.0
1228,1.0,1.0,1.0,2.0,1.0
1229,1.0,6.0,3.0,1.0,1.0
1230,7.0,1.0,44.0,1.0,1.0
1231,1.0,2.0,2.0,1.0,1.0
1232,10.0,2.0,8.0,2.0,15.0
1233,3.0,1.0,1.0,5.0,1.0
1234,2.0,3.0,57.0,1.0,5.0
1235,2.0,1.0,30.0,45.0,1.0
1236,1.0,8.0,6.0,17.0,19.0
1237,1.0,1.0,6.0,22.0,1.0
1238,4.0,1.0,49.0,66.0,1.0
1239,4.0,1.0,4.0,1.0,2.0
1240,1.0,1.0,7.0,2.0,1.0
1241,14.0,14.0,3.0,2.0,1.0
1242,4.0,3.0,4.0,79.0,1.0
1243,3.0,1.0,1.0,2.0,1.0
1244,2.0,16.0,3.0,1.0,1.0
1245,2.0,3.0,5.0,4.0,3.0
1246,1.0,1.0,3.0,85.0,2.0
1247,1.0,1.0,8.0,1.0,84.0
1248,1.0,11.0,43.0,1.0,154.0
1249,3.0,2.0,6.0,1.0,91.0
1250,2.0,1.0,1.0,5.0,2.0
1251,9.0,5.0,155.0,7.0,1.0
