,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
626,2.0,1.0,28.0,38.0,57.0
627,12.0,3.0,42.0,1.0,3.0
628,1.0,7.0,2.0,19.0,26.0
629,19.0,17.0,140.0,635.0,1.0
630,8.0,4.0,2.0,22.0,77.0
631,14.0,1.0,25.0,1.0,6.0
632,3.0,5.0,1.0,1.0,4.0
633,66.0,1.0,1.0,6.0,53.0
634,2.0,22.0,41.0,1.0,96.0
635,43.0,1.0,3.0,1.0,1.0
636,4.0,5.0,3.0,4.0,2.0
637,55.0,4.0,5.0,69.0,13.0
638,70.0,3.0,100.0,1.0,32.0
639,2.0,17.0,4.0,2.0,4.0
640,1.0,1.0,9.0,1.0,3.0
641,1.0,15.0,86.0,1.0,1.0
642,24.0,1.0,13.0,1.0,4.0
643,1.0,3.0,1.0,63.0,3.0
644,19.0,4.0,5.0,371.0,11.0
645,2.0,9.0,93.0,19.0,1.0
646,5.0,12.0,38.0,5.0,8.0
647,16.0,6.0,45.0,2.0,39.0
648,1.0,1.0,32.0,4.0,3.0
649,1.0,2.0,22.0,1.0,1.0
650,7.0,4.0,7.0,1.0,3.0
651,18.0,7.0,2.0,2.0,15.0
652,4.0,4.0,1.0,1.0,2.0
653,2.0,7.0,1.0,1.0,24.0
654,2.0,9.0,3.0,20.0,7.0
655,35.0,1.0,11.0,8.0,1.0
656,6.0,1.0,1.0,1.0,33.0
657,1.0,1.0,1.0,2.0,1.0
658,1.0,16.0,17.0,2.0,28.0
659,308.0,1.0,74.0,87.0,34.0
660,1.0,1.0,1.0,1.0,18.0
661,3.0,104.0,1.0,43.0,3.0
662,5.0,3.0,74.0,1.0,43.0
663,1.0,18.0,103.0,1.0,1.0
664,3.0,2.0,1.0,8.0,28.0
665,15.0,14.0,12.0,34.0,3.0
666,3.0,6.0,47.0,13.0,4.0
667,15.0,25.0,1.0,1.0,18.0
668,11.0,2.0,44.0,1.0,8.0
669,50.0,4.0,1.0,5.0,2.0
670,33.0,1.0,1.0,1.0,31.0
671,13.0,2.0,10.0,1.0,11.0
672,38.0,1.0,1.0,1.0,3.0
673,1.0,5.0,9.0,4.0,50.0
674,37.0,3.0,3.0,72.0,6.0
675,7.0,1.0,8.0,3.0,2.0
676,1.0,7.0,7.0,1.0,1.0
677,4.0,11.0,56.0,1.0,75.0
678,9.0,1.0,2.0,7.0,7.0
679,11.0,1.0,3.0,1.0,7.0
680,2.0,1.0,5.0,1.0,12.0
681,42.0,1.0,2.0,52.0,1.0
682,1.0,55.0,4.0,1.0,1.0
683,5.0,8.0,28.0,2.0,55.0
684,17.0,9.0,1.0,16.0,3.0
685,12.0,5.0,7.0,1.0,9.0
686,90.0,40.0,25.0,1.0,1.0
687,40.0,1.0,4.0,2.0,15.0
688,5.0,1.0,1.0,4.0,1.0
689,70.0,3.0,1.0,9.0,2.0
690,1.0,17.0,1.0,2.0,6.0
691,2.0,16.0,91.0,57.0,1.0
692,2.0,8.0,7.0,1.0,5.0
693,1.0,2.0,1.0,1.0,13.0
694,1.0,31.0,5.0,1.0,6.0
695,12.0,27.0,7.0,1.0,5.0
696,15.0,2.0,2.0,23.0,5.0
697,33.0,1.0,63.0,1.0,1.0
698,38.0,4.0,1.0,4.0,1.0
699,1.0,42.0,2.0,26.0,1.0
700,1.0,7.0,111.0,2.0,1.0
701,1.0,4.0,74.0,1.0,2.0
702,1.0,4.0,6.0,1.0,41.0
703,29.0,7.0,1.0,8.0,1.0
704,4.0,12.0,21.0,2.0,1.0
705,1.0,7.0,99.0,61.0,8.0
706,3.0,1.0,1.0,1.0,30.0
707,20.0,8.0,77.0,1.0,2.0
708,8.0,2.0,1.0,1.0,9.0
709,26.0,2.0,1.0,1.0,1.0
710,18.0,9.0,8.0,2.0,1.0
711,11.0,14.0,1.0,5.0,1.0
712,7.0,6.0,3.0,2.0,7.0
713,1.0,7.0,23.0,77.0,1.0
714,65.0,2.0,14.0,8.0,4.0
715,1.0,26.0,15.0,1.0,2.0
716,25.0,2.0,24.0,3.0,63.0
717,5.0,40.0,3.0,1.0,1.0
718,8.0,50.0,2.0,1.0,51.0
719,1.0,72.0,3.0,1.0,5.0
720,6.0,4.0,2.0,72.0,1.0
721,45.0,58.0,6.0,4.0,2.0
722,1.0,2.0,4.0,7.0,5.0
723,8.0,42.0,4.0,1.0,1.0
724,11.0,19.0,1.0,3.0,1.0
725,13.0,29.0,2.0,1.0,4.0
726,5.0,25.0,2.0,1.0,1.0
727,4.0,2.0,1.0,2.0,10.0
728,11.0,1.0,1.0,1.0,1.0
729,1.0,2.0,1.0,2.0,19.0
730,2.0,1.0,2.0,4.0,12.0
731,2.0,17.0,31.0,1.0,36.0
732,1.0,1.0,1.0,4.0,3.0
733,1.0,8.0,6.0,1.0,2.0
734,27.0,12.0,2.0,1.0,2.0
735,1.0,1.0,1.0,11.0,13.0
736,23.0,2.0,1.0,1.0,14.0
737,5.0,1.0,18.0,2.0,3.0
738,2.0,1.0,1.0,4.0,1.0
739,1.0,1.0,1.0,7.0,2.0
740,8.0,1.0,1.0,1.0,34.0
741,24.0,1.0,1.0,1.0,1.0
742,1.0,1.0,1.0,3.0,20.0
743,7.0,1.0,1.0,7.0,49.0
744,22.0,2.0,1.0,1.0,33.0
745,5.0,15.0,1.0,14.0,2.0
746,1.0,1.0,1.0,1.0,5.0
747,26.0,2.0,2.0,1.0,1.0
748,13.0,3.0,1.0,1.0,27.0
749,14.0,5.0,1.0,1.0,2.0
750,1.0,1.0,2.0,1.0,26.0
751,5.0,1.0,72.0,1.0,1.0
752,1.0,1.0,1.0,1.0,2.0
753,43.0,1.0,97.0,6.0,18.0
754,39.0,39.0,141.0,5.0,76.0
755,13.0,2.0,2.0,1.0,38.0
756,2.0,1.0,2.0,5.0,38.0
757,16.0,2.0,1.0,44.0,1.0
758,1.0,1.0,57.0,6.0,1.0
759,15.0,1.0,6.0,1.0,5.0
760,1.0,1.0,2.0,1.0,1.0
761,1.0,1.0,2.0,23.0,9.0
762,1.0,3.0,34.0,5.0,9.0
763,2.0,1.0,46.0,4.0,12.0
764,1.0,3.0,3.0,1.0,23.0
765,1.0,1.0,1.0,8.0,3.0
766,2.0,1.0,39.0,1.0,2.0
767,2.0,4.0,26.0,9.0,2.0
768,1.0,1.0,1.0,3.0,2.0
769,4.0,15.0,12.0,1.0,78.0
770,2.0,5.0,1.0,1.0,40.0
771,1.0,19.0,13.0,1.0,1.0
772,2.0,9.0,3.0,2.0,1.0
773,7.0,3.0,33.0,4.0,33.0
774,66.0,1.0,3.0,13.0,2.0
775,6.0,2.0,1.0,1.0,55.0
776,1.0,23.0,1.0,2.0,3.0
777,1.0,1.0,2.0,1.0,29.0
778,2.0,1.0,2.0,14.0,1.0
779,2.0,1.0,1.0,3.0,1.0
780,1.0,7.0,1.0,12.0,22.0
781,1.0,1.0,1.0,13.0,3.0
782,5.0,21.0,1.0,2.0,14.0
783,4.0,9.0,1.0,1.0,2.0
784,8.0,11.0,1.0,104.0,1.0
785,6.0,1.0,3.0,4.0,32.0
786,11.0,1.0,9.0,5.0,67.0
787,10.0,30.0,1.0,1.0,2.0
788,2.0,3.0,39.0,69.0,16.0
789,4.0,1.0,1.0,21.0,5.0
790,5.0,48.0,5.0,1.0,1.0
791,4.0,1.0,11.0,1.0,24.0
792,4.0,1.0,69.0,6.0,1.0
793,10.0,1.0,2.0,1.0,3.0
794,3.0,28.0,1.0,8.0,5.0
795,2.0,16.0,1.0,1.0,1.0
796,17.0,4.0,4.0,1.0,4.0
797,2.0,1.0,1.0,3.0,9.0
798,24.0,1.0,18.0,3.0,1.0
799,1.0,1.0,5.0,1.0,2.0
800,1.0,3.0,1.0,3.0,1.0
801,1.0,1.0,131.0,16.0,1.0
802,6.0,1.0,132.0,1.0,8.0
803,1.0,36.0,38.0,1.0,1.0
804,1.0,36.0,3.0,2.0,7.0
805,2.0,12.0,1.0,1.0,5.0
806,1.0,15.0,1.0,4.0,7.0
807,17.0,13.0,11.0,1.0,19.0
808,2.0,11.0,13.0,1.0,2.0
809,1.0,7.0,1.0,138.0,2.0
810,1.0,3.0,13.0,2.0,8.0
811,5.0,2.0,1.0,3.0,1.0
812,30.0,2.0,20.0,45.0,4.0
813,1.0,5.0,35.0,5.0,1.0
814,2.0,2.0,1.0,1.0,4.0
815,12.0,5.0,4.0,19.0,1.0
816,1.0,1.0,123.0,54.0,1.0
817,2.0,37.0,1.0,8.0,22.0
818,2.0,1.0,5.0,3.0,7.0
819,3.0,1.0,18.0,3.0,1.0
820,1.0,1.0,18.0,70.0,1.0
821,1.0,3.0,14.0,10.0,11.0
822,1.0,3.0,159.0,12.0,3.0
823,1.0,2.0,1.0,2.0,6.0
824,2.0,3.0,8.0,1.0,20.0
825,59.0,1.0,30.0,16.0,1.0
826,4.0,1.0,11.0,1.0,1.0
827,6.0,50.0,2.0,3.0,6.0
828,2.0,1.0,43.0,3.0,2.0
829,22.0,8.0,32.0,5.0,11.0
830,1.0,4.0,39.0,52.0,1.0
831,2.0,4.0,90.0,1.0,62.0
832,1.0,1.0,1.0,1.0,3.0
833,46.0,19.0,28.0,43.0,2.0
834,1.0,2.0,115.0,4.0,2.0
835,1.0,3.0,26.0,2.0,4.0
836,10.0,64.0,14.0,1.0,5.0
837,1.0,135.0,37.0,1.0,1.0
838,3.0,46.0,5.0,11.0,1.0
839,2.0,41.0,104.0,4.0,29.0
840,2.0,166.0,118.0,1.0,1.0
841,2.0,2.0,2.0,1.0,28.0
842,1.0,3.0,64.0,1.0,2.0
843,1.0,3.0,9.0,1.0,1.0
844,3.0,13.0,1.0,14.0,1.0
845,1.0,96.0,26.0,86.0,2.0
846,3.0,3.0,116.0,5.0,4.0
847,3.0,5.0,1.0,3.0,1.0
848,2.0,106.0,4.0,7.0,5.0
849,1.0,1.0,38.0,21.0,1.0
850,5.0,2.0,57.0,6.0,3.0
851,5.0,79.0,24.0,176.0,1.0
852,12.0,1.0,7.0,1.0,1.0
853,7.0,7.0,34.0,1.0,3.0
854,1.0,1.0,138.0,6.0,27.0
855,12.0,1.0,118.0,191.0,5.0
856,28.0,15.0,40.0,1.0,1.0
857,5.0,4.0,1.0,1.0,3.0
858,9.0,1.0,7.0,3.0,1.0
859,1.0,6.0,157.0,1.0,1.0
860,3.0,5.0,12.0,12.0,12.0
861,6.0,1.0,46.0,12.0,1.0
862,45.0,5.0,155.0,3.0,129.0
863,1.0,17.0,5.0,1.0,50.0
864,2.0,1.0,88.0,6.0,19.0
865,243.0,1.0,1.0,11.0,3.0
866,1.0,2.0,1.0,7.0,1.0
867,464.0,26.0,11.0,29.0,21.0
868,99.0,25.0,63.0,1.0,4.0
869,3.0,2.0,82.0,2.0,78.0
870,360.0,2.0,1.0,4.0,93.0
871,5.0,1.0,6.0,1.0,1.0
872,4.0,1.0,11.0,7.0,103.0
873,1.0,63.0,40.0,1.0,3.0
874,9.0,1.0,3.0,5.0,1.0
875,118.0,2.0,10.0,1.0,4.0
876,7.0,2.0,6.0,1.0,7.0
877,6.0,2.0,3.0,1.0,6.0
878,1.0,1.0,6.0,1.0,1.0
879,1.0,9.0,1.0,3.0,1.0
880,1.0,1.0,1.0,16.0,1.0
881,14.0,1.0,54.0,5.0,2.0
882,1.0,3.0,1.0,1.0,6.0
883,9.0,17.0,1.0,2.0,1.0
884,11.0,16.0,1.0,2.0,68.0
885,11.0,2.0,14.0,27.0,2.0
886,25.0,1.0,55.0,48.0,1.0
887,252.0,1.0,1.0,3.0,1.0
888,1.0,1.0,1.0,41.0,1.0
889,2.0,1.0,24.0,1.0,4.0
890,15.0,2.0,45.0,12.0,3.0
891,18.0,2.0,1.0,2.0,1.0
892,3.0,2.0,56.0,7.0,67.0
893,3.0,2.0,1.0,1.0,1.0
894,4.0,1.0,4.0,1.0,55.0
895,1.0,1.0,46.0,2.0,1.0
896,1.0,6.0,31.0,1.0,1.0
897,7.0,1.0,1.0,7.0,1.0
898,1.0,2.0,3.0,1.0,7.0
899,14.0,2.0,11.0,1.0,1.0
900,36.0,18.0,9.0,1.0,1.0
901,1.0,1.0,2.0,18.0,1.0
902,34.0,11.0,4.0,12.0,3.0
903,1.0,1.0,3.0,2.0,9.0
904,1.0,1.0,1.0,3.0,1.0
905,3.0,5.0,6.0,6.0,2.0
906,7.0,2.0,1.0,14.0,3.0
907,10.0,1.0,2.0,2.0,6.0
908,6.0,1.0,1.0,48.0,6.0
909,1.0,10.0,2.0,1.0,2.0
910,2.0,1.0,6.0,1.0,70.0
911,1.0,1.0,9.0,4.0,551.0
912,3.0,4.0,2.0,1.0,1.0
913,11.0,9.0,1.0,14.0,1.0
914,1.0,10.0,1.0,1.0,48.0
915,1.0,6.0,14.0,12.0,1.0
916,1.0,1.0,106.0,1.0,2.0
917,1.0,5.0,1.0,1.0,6.0
918,1.0,3.0,3.0,1.0,1.0
919,1.0,1.0,1.0,9.0,1.0
920,1.0,3.0,4.0,1.0,1.0
921,9.0,6.0,6.0,1.0,1.0
922,19.0,1.0,1.0,1.0,1.0
923,3.0,3.0,1.0,1.0,1.0
924,1.0,167.0,1.0,10.0,1.0
925,2.0,10.0,1.0,1.0,1.0
926,1.0,1.0,31.0,2.0,1.0
927,1.0,2.0,65.0,12.0,7.0
928,1.0,6.0,18.0,1.0,1.0
929,1.0,14.0,3.0,2.0,2.0
930,1.0,36.0,2.0,14.0,1.0
931,3.0,2.0,21.0,38.0,95.0
932,1.0,16.0,42.0,5.0,2.0
933,1.0,7.0,4.0,1.0,1.0
934,1.0,160.0,4.0,174.0,11.0
935,2.0,5.0,7.0,7.0,12.0
936,1.0,19.0,1.0,1.0,1.0
937,1.0,3.0,1.0,1.0,2.0
938,1.0,11.0,1.0,6.0,1.0
939,5.0,3.0,1.0,63.0,7.0
940,2.0,25.0,15.0,77.0,1.0
941,1.0,5.0,29.0,26.0,1.0
942,1.0,9.0,1.0,22.0,1.0
943,1.0,3.0,8.0,4.0,1.0
944,6.0,56.0,107.0,2.0,1.0
945,44.0,1.0,2.0,21.0,1.0
946,24.0,1.0,1.0,18.0,1.0
947,4.0,7.0,1.0,1.0,1.0
948,1.0,3.0,33.0,35.0,3.0
949,10.0,1.0,1.0,4.0,1.0
950,1.0,27.0,1.0,1.0,1.0
951,1.0,1.0,1.0,33.0,6.0
952,1.0,1.0,1.0,4.0,1.0
953,2.0,3.0,1.0,7.0,12.0
954,1.0,2.0,1.0,33.0,1.0
955,4.0,3.0,2.0,10.0,23.0
956,1.0,22.0,1.0,15.0,1.0
957,1.0,14.0,1.0,23.0,33.0
958,1.0,1.0,2.0,60.0,46.0
959,6.0,1.0,1.0,1.0,3.0
960,39.0,3.0,11.0,2.0,2.0
961,9.0,3.0,12.0,259.0,7.0
962,9.0,3.0,6.0,1.0,1.0
963,58.0,1.0,11.0,5.0,1.0
964,59.0,8.0,1.0,1.0,1.0
965,10.0,1.0,1.0,2.0,1.0
966,1.0,3.0,3.0,1.0,3.0
967,20.0,2.0,3.0,1.0,1.0
968,80.0,3.0,1.0,2.0,1.0
969,846.0,7.0,2.0,1.0,1.0
970,2.0,10.0,1.0,4.0,1.0
971,178.0,18.0,2.0,9.0,1.0
972,1.0,1.0,2.0,10.0,4.0
973,1.0,1.0,1.0,7.0,3.0
974,15.0,1.0,4.0,1.0,1.0
975,1.0,3.0,6.0,1.0,1.0
976,1.0,1.0,3.0,19.0,12.0
977,84.0,12.0,1.0,2.0,1.0
978,3.0,1.0,2.0,7.0,1.0
979,1.0,3.0,1.0,1.0,1.0
980,5.0,1.0,1.0,1.0,1.0
981,6.0,4.0,1.0,1.0,1.0
982,3.0,1.0,33.0,1.0,38.0
983,1.0,3.0,4.0,4.0,1.0
984,3.0,5.0,3.0,2.0,1.0
985,26.0,1.0,1.0,1.0,1.0
986,5.0,6.0,1.0,1.0,5.0
987,3.0,13.0,52.0,10.0,54.0
988,8.0,7.0,1.0,1.0,4.0
989,2.0,6.0,2.0,11.0,1.0
990,1.0,10.0,1.0,1.0,1.0
991,4.0,3.0,1.0,1.0,17.0
992,3.0,2.0,2.0,1.0,4.0
993,1.0,13.0,1.0,1.0,1.0
994,18.0,4.0,1.0,1.0,1.0
995,2.0,1.0,14.0,1.0,1.0
996,1.0,15.0,4.0,1.0,1.0
997,2.0,1.0,1.0,2.0,1.0
998,3.0,1.0,2.0,1.0,1.0
999,20.0,1.0,1.0,1.0,1.0
1000,2.0,2.0,1.0,1.0,4.0
1001,1.0,1.0,43.0,2.0,7.0
1002,6.0,14.0,,1.0,1.0
1003,1.0,4.0,,1.0,32.0
1004,8.0,1.0,,2.0,24.0
1005,1.0,5.0,,1.0,4.0
1006,1.0,2.0,,1.0,1.0
1007,7.0,13.0,,1.0,1.0
1008,1.0,12.0,,1.0,1.0
1009,1.0,7.0,,1.0,1.0
1010,1.0,7.0,,4.0,1.0
1011,11.0,3.0,,1.0,1.0
1012,1.0,66.0,,1.0,1.0
1013,2.0,2.0,,3.0,1.0
1014,1.0,16.0,,1.0,1.0
1015,2.0,5.0,,1.0,1.0
1016,1.0,1.0,,1.0,1.0
1017,1.0,1.0,,1.0,1.0
1018,1.0,5.0,,2.0,1.0
1019,1.0,23.0,,1.0,1.0
1020,1.0,6.0,,2.0,1.0
1021,1.0,2.0,,1.0,1.0
1022,2.0,21.0,,1.0,4.0
1023,2.0,81.0,,2.0,2.0
1024,1.0,2.0,,1.0,62.0
1025,1.0,3.0,,1.0,14.0
1026,2.0,18.0,,1.0,1.0
1027,1.0,1.0,,5.0,82.0
1028,3.0,1.0,,12.0,1.0
1029,21.0,8.0,,17.0,11.0
1030,2.0,12.0,,33.0,3.0
1031,1.0,15.0,,1.0,1.0
1032,2.0,1.0,,1.0,1.0
1033,1.0,218.0,,1.0,2.0
1034,1.0,6.0,,1.0,3.0
1035,3.0,13.0,,56.0,3.0
1036,2.0,1.0,,1.0,2.0
1037,3.0,1.0,,2.0,1.0
1038,4.0,19.0,,26.0,1.0
1039,6.0,64.0,,2.0,1.0
1040,3.0,8.0,,2.0,145.0
1041,2.0,2.0,,1.0,25.0
1042,1.0,1.0,,5.0,4.0
1043,1.0,1.0,,9.0,4.0
1044,1.0,30.0,,12.0,1.0
1045,28.0,1.0,,23.0,2.0
1046,3.0,55.0,,1.0,153.0
1047,161.0,26.0,,21.0,1.0
1048,45.0,2.0,,35.0,1.0
1049,16.0,1.0,,11.0,512.0
1050,1.0,1.0,,4.0,332.0
1051,4.0,37.0,,2.0,1.0
1052,28.0,1.0,,12.0,16.0
1053,2.0,2.0,,2.0,1.0
1054,43.0,18.0,,12.0,1.0
1055,24.0,2.0,,477.0,1.0
1056,15.0,1.0,,6.0,5.0
1057,1.0,7.0,,149.0,1.0
1058,1.0,8.0,,1.0,2.0
1059,1.0,1.0,,346.0,1.0
1060,1.0,4.0,,1.0,2.0
1061,1.0,2.0,,41.0,10.0
1062,1.0,5.0,,4.0,2.0
1063,1.0,2.0,,1.0,1.0
1064,21.0,3.0,,2.0,1.0
1065,41.0,5.0,,333.0,4.0
1066,20.0,3.0,,1.0,5.0
1067,33.0,2.0,,1.0,14.0
1068,13.0,2.0,,1.0,1.0
1069,59.0,27.0,,4.0,55.0
1070,1.0,1.0,,1.0,5.0
1071,25.0,1.0,,1.0,3.0
1072,1.0,1.0,,10.0,66.0
1073,1.0,8.0,,438.0,12.0
1074,1.0,1.0,,1.0,33.0
1075,8.0,1.0,,5.0,63.0
1076,27.0,7.0,,2.0,31.0
1077,5.0,7.0,,4.0,42.0
1078,1.0,6.0,,73.0,3.0
1079,2.0,1.0,,1.0,1.0
1080,1.0,21.0,,1.0,21.0
1081,5.0,1.0,,1.0,8.0
1082,2.0,2.0,,1.0,1.0
1083,1.0,2.0,,37.0,23.0
1084,12.0,2.0,,1.0,1.0
1085,1.0,1.0,,1.0,1.0
1086,115.0,1.0,,28.0,1.0
1087,1.0,1.0,,6.0,6.0
1088,3.0,6.0,,1.0,1.0
1089,1.0,1.0,,67.0,1.0
1090,11.0,1.0,,1.0,1.0
1091,18.0,1.0,,19.0,32.0
1092,3.0,1.0,,1.0,1.0
1093,1.0,1.0,,1.0,3.0
1094,9.0,1.0,,6.0,1.0
1095,6.0,2.0,,1.0,1.0
1096,1.0,1.0,,3.0,77.0
1097,1.0,1.0,,13.0,1.0
1098,2.0,1.0,,3.0,1.0
1099,1.0,3.0,,1.0,1.0
1100,2.0,1.0,,1.0,1.0
1101,25.0,1.0,,1.0,10.0
1102,1.0,1.0,,17.0,1.0
1103,28.0,1.0,,16.0,29.0
1104,22.0,1.0,,1.0,10.0
1105,5.0,1.0,,1.0,119.0
1106,37.0,1.0,,2.0,80.0
1107,1.0,1.0,,1.0,85.0
1108,3.0,1.0,,1.0,13.0
1109,4.0,9.0,,1.0,2.0
1110,1.0,1.0,,2.0,2.0
1111,3.0,1.0,,1.0,14.0
1112,3.0,1.0,,1.0,3.0
1113,5.0,1.0,,1.0,2.0
1114,23.0,5.0,,1.0,100.0
1115,37.0,2.0,,51.0,1.0
1116,69.0,2.0,,1.0,3.0
1117,1.0,4.0,,1.0,1.0
1118,2.0,4.0,,1.0,2.0
1119,1.0,3.0,,7.0,5.0
1120,2.0,1.0,,2.0,4.0
1121,16.0,1.0,,1.0,9.0
1122,61.0,3.0,,1.0,1.0
1123,1.0,8.0,,1.0,1.0
1124,1.0,1.0,,1.0,14.0
1125,1.0,2.0,,2.0,6.0
1126,19.0,1.0,,43.0,2.0
1127,1.0,25.0,,1.0,18.0
1128,2.0,1.0,,2.0,2.0
1129,1.0,31.0,,1.0,2.0
1130,37.0,14.0,,1.0,2.0
1131,22.0,4.0,,13.0,3.0
1132,1.0,34.0,,1.0,2.0
1133,14.0,3.0,,4.0,1.0
1134,1.0,22.0,,1.0,1.0
1135,1.0,14.0,,2.0,4.0
1136,11.0,1.0,,39.0,52.0
1137,6.0,3.0,,2.0,5.0
1138,27.0,27.0,,3.0,2.0
1139,3.0,1.0,,2.0,6.0
1140,1.0,1.0,,16.0,57.0
1141,7.0,2.0,,2.0,1.0
1142,46.0,1.0,,1.0,51.0
1143,2.0,5.0,,10.0,16.0
1144,7.0,16.0,,3.0,1.0
1145,1.0,14.0,,3.0,4.0
1146,40.0,38.0,,5.0,9.0
1147,33.0,1.0,,1.0,4.0
1148,9.0,23.0,,7.0,1.0
1149,6.0,14.0,,1.0,5.0
1150,4.0,6.0,,3.0,29.0
1151,1.0,8.0,,17.0,1.0
1152,13.0,1.0,,22.0,16.0
1153,2.0,3.0,,5.0,1.0
1154,10.0,10.0,,60.0,1.0
1155,12.0,1.0,,8.0,4.0
1156,2.0,1.0,,1.0,1.0
1157,21.0,2.0,,1.0,5.0
1158,5.0,12.0,,3.0,4.0
1159,19.0,18.0,,1.0,10.0
1160,4.0,12.0,,4.0,2.0
1161,20.0,1.0,,4.0,11.0
1162,5.0,2.0,,2.0,1.0
1163,20.0,39.0,,1.0,6.0
1164,9.0,1.0,,5.0,4.0
1165,1.0,1.0,,1.0,2.0
1166,11.0,1.0,,1.0,5.0
1167,2.0,1.0,,1.0,7.0
1168,1.0,2.0,,3.0,13.0
1169,6.0,3.0,,1.0,3.0
1170,2.0,14.0,,1.0,7.0
1171,1.0,70.0,,1.0,1.0
1172,50.0,1.0,,1.0,1.0
1173,1.0,112.0,,9.0,38.0
1174,2.0,150.0,,1.0,1.0
1175,34.0,8.0,,4.0,8.0
1176,1.0,7.0,,2.0,6.0
1177,8.0,38.0,,3.0,37.0
1178,9.0,11.0,,2.0,3.0
1179,9.0,2.0,,14.0,1.0
1180,1.0,42.0,,1.0,8.0
1181,3.0,111.0,,1.0,2.0
1182,1.0,1.0,,10.0,2.0
1183,4.0,86.0,,1.0,7.0
1184,7.0,49.0,,4.0,7.0
1185,10.0,1.0,,1.0,7.0
1186,2.0,1.0,,72.0,1.0
1187,8.0,3.0,,18.0,2.0
1188,5.0,2.0,,22.0,48.0
1189,11.0,12.0,,1.0,38.0
1190,1.0,1.0,,1.0,1.0
1191,2.0,51.0,,3.0,2.0
1192,3.0,19.0,,2.0,1.0
1193,13.0,1.0,,3.0,16.0
1194,1.0,7.0,,3.0,2.0
1195,6.0,3.0,,8.0,1.0
1196,1.0,1.0,,17.0,1.0
1197,2.0,3.0,,8.0,1.0
1198,32.0,6.0,,1.0,2.0
1199,5.0,4.0,,2.0,6.0
1200,34.0,1.0,,99.0,1.0
1201,1.0,21.0,,5.0,3.0
1202,4.0,11.0,,1.0,2.0
1203,2.0,6.0,,1.0,16.0
1204,1.0,4.0,,52.0,1.0
1205,1.0,71.0,,3.0,25.0
1206,1.0,1.0,,1.0,4.0
1207,2.0,3.0,,1.0,72.0
1208,2.0,7.0,,3.0,14.0
1209,8.0,2.0,,2.0,1.0
1210,5.0,2.0,,63.0,16.0
1211,9.0,20.0,,1.0,1.0
1212,16.0,3.0,,1.0,1.0
1213,1.0,9.0,,2.0,8.0
1214,1.0,1.0,,1.0,11.0
1215,7.0,10.0,,65.0,1.0
1216,2.0,2.0,,1.0,1.0
1217,1.0,2.0,,1.0,3.0
1218,1.0,5.0,,3.0,3.0
1219,8.0,2.0,,29.0,48.0
1220,1.0,21.0,,46.0,1.0
1221,1.0,8.0,,1.0,19.0
1222,1.0,1.0,,1.0,1.0
1223,1.0,1.0,,1.0,42.0
1224,1.0,1.0,,1.0,2.0
1225,2.0,1.0,,3.0,8.0
1226,2.0,9.0,,5.0,192.0
1227,7.0,1.0,,1.0,2.0
1228,1.0,3.0,,17.0,3.0
1229,5.0,1.0,,1.0,57.0
1230,1.0,1.0,,1.0,1.0
1231,2.0,2.0,,1.0,26.0
1232,2.0,4.0,,4.0,31.0
1233,46.0,2.0,,1.0,1.0
1234,17.0,11.0,,3.0,6.0
1235,5.0,1.0,,22.0,8.0
1236,1.0,1.0,,32.0,238.0
1237,9.0,1.0,,1.0,1.0
1238,2.0,19.0,,1.0,2.0
1239,1.0,2.0,,1.0,23.0
1240,1.0,1.0,,1.0,2.0
1241,15.0,5.0,,10.0,3.0
1242,1.0,4.0,,8.0,2.0
1243,7.0,3.0,,1.0,1.0
1244,7.0,5.0,,2.0,5.0
1245,2.0,7.0,,1.0,2.0
1246,1.0,2.0,,1.0,2.0
1247,2.0,1.0,,4.0,2.0
1248,1.0,2.0,,3.0,1.0
1249,1.0,22.0,,77.0,3.0
1250,1.0,1.0,,1.0,21.0
1251,21.0,1.0,,2.0,2.0
1252,1.0,7.0,,1.0,3.0
1253,13.0,144.0,,3.0,2.0
1254,3.0,211.0,,2.0,2.0
1255,1.0,3.0,,1.0,1.0
1256,1.0,1.0,,4.0,1.0
1257,392.0,6.0,,2.0,6.0
1258,6.0,1.0,,2.0,2.0
1259,1.0,286.0,,1.0,2.0
1260,5.0,14.0,,58.0,12.0
1261,1.0,49.0,,4.0,73.0
1262,487.0,9.0,,4.0,17.0
1263,8.0,2.0,,20.0,1.0
1264,6.0,150.0,,3.0,1.0
1265,8.0,1.0,,2.0,1.0
1266,11.0,1.0,,1.0,25.0
1267,30.0,1.0,,1.0,1.0
1268,1.0,43.0,,9.0,6.0
1269,215.0,2.0,,1.0,1.0
1270,1.0,3.0,,1.0,20.0
1271,6.0,3.0,,7.0,1.0
1272,4.0,1.0,,1.0,1.0
1273,1.0,34.0,,77.0,1.0
1274,2.0,3.0,,62.0,4.0
1275,2.0,6.0,,1.0,39.0
1276,6.0,6.0,,1.0,1.0
1277,1.0,5.0,,38.0,3.0
1278,8.0,39.0,,1.0,3.0
1279,1.0,11.0,,6.0,1.0
1280,1.0,6.0,,3.0,4.0
1281,9.0,3.0,,1.0,19.0
1282,11.0,11.0,,1.0,10.0
1283,1.0,1.0,,1.0,7.0
1284,2.0,1.0,,9.0,60.0
1285,1.0,1.0,,146.0,15.0
