CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
2.0,2.0,5.0,1.0,64
36.0,2.0,46.0,2.0,73
6.0,7.0,15.0,59.0,4
4.0,1.0,1.0,1.0,1
12.0,1.0,2.0,1.0,50
2.0,3.0,6.0,1.0,112
1.0,255.0,2.0,1.0,19
87.0,109.0,69.0,6.0,2
3.0,36.0,1.0,7.0,36
2.0,1.0,5.0,3.0,18
1.0,1.0,2.0,1.0,18
45.0,1.0,6.0,1.0,1
8.0,2.0,1.0,4.0,3
5.0,1.0,6.0,1.0,1
34.0,1.0,1.0,1.0,13
4.0,2.0,15.0,2.0,4
3.0,3.0,35.0,1.0,1
19.0,3.0,6.0,2.0,1
9.0,1.0,10.0,4.0,2
10.0,8.0,1.0,1.0,255
3.0,1.0,1.0,1.0,249
15.0,44.0,1.0,1.0,1
17.0,2.0,55.0,1.0,57
2.0,2.0,1.0,1.0,2
40.0,9.0,146.0,9.0,8
12.0,6.0,1.0,18.0,1
1.0,1.0,2.0,2.0,17
1.0,1.0,28.0,2.0,168
1.0,1.0,3.0,1.0,4
6.0,15.0,86.0,9.0,5
1.0,2.0,134.0,1.0,2
6.0,17.0,1.0,9.0,219
43.0,2.0,20.0,1.0,14
1.0,16.0,41.0,1.0,1
1.0,26.0,3.0,2.0,1
9.0,1.0,1.0,29.0,32
20.0,1.0,16.0,21.0,118
1.0,1.0,1.0,1.0,116
2.0,7.0,125.0,6.0,82
1.0,9.0,124.0,2.0,2
1.0,1.0,5.0,1.0,1
27.0,1.0,41.0,1.0,14
13.0,45.0,64.0,1.0,1
11.0,30.0,1.0,93.0,25
3.0,7.0,13.0,3.0,87
2.0,55.0,161.0,2.0,1
635.0,1.0,1.0,636.0,13
1.0,2.0,24.0,50.0,1
1.0,15.0,2.0,1.0,4
19.0,8.0,1.0,4.0,1
1.0,48.0,1.0,3.0,6
3.0,58.0,1.0,1.0,1
2.0,17.0,11.0,8.0,38
1.0,2.0,1.0,2.0,40
7.0,5.0,4.0,65.0,9
1.0,2.0,65.0,1.0,4
1.0,1.0,4.0,1.0,48
13.0,1.0,1.0,5.0,76
1.0,1.0,1.0,11.0,1
1.0,1.0,2.0,1.0,36
1.0,1.0,1.0,1.0,4
5.0,1.0,1.0,30.0,1
1.0,6.0,3.0,1.0,1
13.0,3.0,2.0,25.0,31
47.0,1.0,1.0,9.0,1
155.0,1.0,12.0,1.0,22
2.0,3.0,13.0,2.0,173
3.0,1.0,24.0,1.0,16
2.0,3.0,3.0,141.0,7
3.0,1.0,11.0,3.0,1
2.0,1.0,1.0,1.0,13
1.0,1.0,1.0,3.0,3
1.0,1.0,1.0,2.0,7
1.0,19.0,1.0,1.0,19
1.0,17.0,1.0,1.0,5
1.0,2.0,2.0,2.0,37
15.0,27.0,2.0,1.0,1
3.0,40.0,1.0,1.0,17
24.0,2.0,1.0,3.0,1
6.0,3.0,2.0,2.0,1
1.0,6.0,49.0,4.0,2
65.0,1.0,2.0,1.0,16
7.0,1.0,146.0,3.0,1
2.0,67.0,1.0,2.0,31
1.0,2.0,4.0,45.0,1
31.0,46.0,21.0,2.0,107
4.0,81.0,1.0,4.0,2
45.0,2.0,2.0,1.0,4
64.0,7.0,2.0,1.0,69
2.0,2.0,102.0,1.0,2
12.0,4.0,176.0,17.0,53
35.0,6.0,3.0,93.0,3
14.0,4.0,32.0,2.0,1
15.0,2.0,18.0,7.0,38
1.0,2.0,3.0,2.0,1
97.0,2.0,3.0,6.0,5
2.0,1.0,29.0,3.0,2
6.0,3.0,1.0,1.0,14
19.0,9.0,112.0,2.0,85
8.0,1.0,157.0,4.0,2
25.0,21.0,1.0,3.0,5
2.0,1.0,10.0,14.0,38
37.0,1.0,1.0,16.0,4
11.0,1.0,19.0,3.0,7
1.0,10.0,115.0,140.0,5
5.0,5.0,1.0,22.0,11
2.0,163.0,9.0,1.0,3
1.0,38.0,198.0,6.0,6
2.0,1.0,1.0,8.0,2
17.0,12.0,2.0,2.0,285
7.0,1.0,30.0,1.0,24
1.0,2.0,1.0,1.0,1
6.0,1.0,1.0,1.0,35
48.0,5.0,4.0,4.0,4
10.0,7.0,1.0,2.0,79
4.0,1.0,7.0,1.0,100
2.0,3.0,1.0,42.0,1
1.0,3.0,69.0,3.0,1
1.0,3.0,3.0,1.0,7
2.0,18.0,2.0,635.0,7
18.0,7.0,1.0,48.0,9
2.0,1.0,2.0,19.0,23
1.0,1.0,32.0,2.0,68
2.0,3.0,12.0,2.0,108
2.0,4.0,16.0,28.0,1
2.0,4.0,1.0,2.0,53
1.0,1.0,28.0,52.0,113
12.0,7.0,19.0,1.0,1
8.0,1.0,5.0,1.0,9
10.0,10.0,8.0,1.0,1
1.0,14.0,1.0,2.0,1
467.0,2.0,1.0,9.0,36
5.0,1.0,2.0,1.0,1
38.0,5.0,1.0,1.0,4
3.0,2.0,1.0,1.0,12
1.0,56.0,1.0,1.0,1
1.0,9.0,1.0,20.0,33
1.0,4.0,1.0,2.0,3
1.0,1.0,3.0,48.0,1
1.0,27.0,49.0,2.0,2
1.0,5.0,5.0,1.0,185
7.0,1.0,151.0,1.0,227
2.0,14.0,3.0,1.0,1
3.0,37.0,2.0,1.0,81
1.0,2.0,38.0,1.0,1
