CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
8.0,2.0,7.0,1.0,12
2.0,80.0,1.0,2.0,38
1.0,1.0,128.0,1.0,16
1.0,7.0,1.0,1.0,1
2.0,4.0,166.0,3.0,1
2.0,10.0,1.0,61.0,1
5.0,1.0,34.0,1.0,1
1.0,1.0,20.0,1.0,1
1.0,2.0,24.0,3.0,1
13.0,5.0,7.0,2.0,35
1.0,32.0,40.0,2.0,1
396.0,33.0,10.0,1.0,49
9.0,1.0,145.0,34.0,3
1.0,3.0,92.0,42.0,1
4.0,1.0,39.0,3.0,67
1.0,14.0,1.0,5.0,59
1.0,1.0,8.0,2.0,1
1.0,1.0,100.0,3.0,1
1.0,3.0,1.0,1.0,2
1.0,3.0,115.0,1.0,36
7.0,1.0,1.0,2.0,6
1.0,18.0,53.0,1.0,5
1.0,2.0,5.0,6.0,5
1.0,7.0,1.0,27.0,61
1.0,1.0,9.0,2.0,11
1.0,15.0,47.0,207.0,1
1.0,22.0,2.0,2.0,24
1.0,6.0,7.0,12.0,2
1.0,4.0,43.0,15.0,1
1.0,1.0,1.0,1.0,11
1.0,2.0,116.0,2.0,1
1.0,1.0,1.0,7.0,1
40.0,29.0,2.0,3.0,4
126.0,6.0,1.0,3.0,3
2.0,1.0,2.0,15.0,1
2.0,5.0,11.0,1.0,2
4.0,65.0,20.0,393.0,60
1.0,89.0,4.0,23.0,1
1.0,43.0,15.0,6.0,1
51.0,1.0,1.0,1.0,142
4.0,1.0,1.0,2.0,35
2.0,11.0,3.0,1.0,1
2.0,26.0,2.0,37.0,7
1.0,4.0,2.0,2.0,1
1.0,2.0,1.0,17.0,15
17.0,4.0,1.0,3.0,1
7.0,5.0,1.0,25.0,8
9.0,9.0,1.0,69.0,48
1.0,2.0,1.0,1.0,93
35.0,2.0,38.0,1.0,2
101.0,4.0,1.0,1.0,1
2.0,4.0,99.0,2.0,1
53.0,4.0,5.0,1.0,1
7.0,2.0,3.0,4.0,2
9.0,42.0,35.0,29.0,1
1.0,1.0,1.0,6.0,1
51.0,3.0,11.0,35.0,17
72.0,1.0,1.0,3.0,27
14.0,4.0,1.0,3.0,17
1.0,3.0,124.0,15.0,1
7.0,1.0,3.0,6.0,55
4.0,2.0,137.0,1.0,226
92.0,297.0,1.0,1.0,8
38.0,178.0,13.0,2.0,1
2.0,1.0,12.0,1.0,68
12.0,20.0,2.0,1.0,1
60.0,2.0,27.0,12.0,64
5.0,1.0,6.0,47.0,8
2.0,10.0,34.0,4.0,1
1.0,3.0,8.0,1.0,10
82.0,2.0,116.0,1.0,4
10.0,30.0,111.0,49.0,1
2.0,7.0,45.0,56.0,18
68.0,3.0,7.0,5.0,11
54.0,2.0,90.0,3.0,1
2.0,10.0,50.0,1.0,2
2.0,3.0,3.0,2.0,1
78.0,1.0,6.0,3.0,30
25.0,1.0,56.0,23.0,2
3.0,1.0,6.0,33.0,1
6.0,1.0,3.0,1.0,7
10.0,21.0,3.0,199.0,2
4.0,3.0,6.0,2.0,2
1.0,14.0,41.0,10.0,262
14.0,3.0,1.0,2.0,1
5.0,1.0,12.0,1.0,1
4.0,2.0,1.0,3.0,159
7.0,22.0,11.0,2.0,1
7.0,5.0,1.0,1.0,3
1.0,1.0,1.0,4.0,1
1.0,1.0,109.0,7.0,1
2.0,3.0,1.0,1.0,38
1.0,105.0,14.0,1.0,1
3.0,1.0,2.0,1.0,1
1.0,1.0,1.0,34.0,1
2.0,1.0,4.0,1.0,9
1.0,7.0,30.0,1.0,114
2.0,3.0,4.0,398.0,2
1.0,1.0,4.0,18.0,5
3.0,33.0,1.0,8.0,189
3.0,3.0,1.0,1.0,2
3.0,2.0,1.0,24.0,8
1.0,5.0,1.0,17.0,3
1.0,11.0,1.0,1.0,1
1.0,6.0,1.0,8.0,35
2.0,35.0,2.0,35.0,8
6.0,52.0,1.0,76.0,94
1.0,6.0,1.0,1.0,97
3.0,2.0,1.0,3.0,65
1.0,12.0,1.0,1.0,1
9.0,1.0,1.0,30.0,1
2.0,1.0,32.0,2.0,8
1.0,2.0,65.0,17.0,1
636.0,1.0,1.0,2.0,1
9.0,1.0,102.0,8.0,5
19.0,1.0,7.0,2.0,26
1.0,4.0,2.0,4.0,38
1.0,1.0,2.0,2.0,1
1.0,1.0,113.0,2.0,2
1.0,1.0,1.0,3.0,4
2.0,1.0,2.0,4.0,18
1.0,1.0,3.0,5.0,2
1.0,4.0,89.0,1.0,1
1.0,1.0,4.0,1.0,3
2.0,15.0,1.0,1.0,1
1.0,12.0,148.0,1.0,10
1.0,16.0,1.0,1.0,2
1.0,25.0,12.0,2.0,1
1.0,1.0,1.0,35.0,1
1.0,1.0,18.0,1.0,1
1.0,1.0,54.0,1.0,64
1.0,17.0,1.0,10.0,3
2.0,2.0,53.0,6.0,20
1.0,4.0,8.0,40.0,1
49.0,1.0,118.0,91.0,2
153.0,15.0,164.0,1.0,28
1.0,64.0,70.0,7.0,1
12.0,150.0,7.0,10.0,6
1.0,90.0,136.0,5.0,129
7.0,8.0,1.0,1.0,15
2.0,1.0,1.0,10.0,1
16.0,12.0,41.0,4.0,3
1.0,45.0,1.0,12.0,1
3.0,2.0,58.0,36.0,3
1.0,2.0,5.0,1.0,10
1.0,5.0,4.0,237.0,56
1.0,3.0,1.0,2.0,1
1.0,7.0,1.0,14.0,10
1.0,1.0,3.0,1.0,37
5.0,1.0,63.0,1.0,372
1.0,6.0,5.0,1.0,4
2.0,2.0,7.0,2.0,5
35.0,1.0,7.0,8.0,1
1.0,1.0,1.0,1.0,6
2.0,51.0,1.0,2.0,20
15.0,3.0,1.0,9.0,19
7.0,4.0,3.0,1.0,1
111.0,1.0,140.0,20.0,9
5.0,1.0,1.0,1.0,23
1.0,16.0,33.0,329.0,6
25.0,6.0,17.0,1.0,2
13.0,2.0,1.0,1.0,1
1.0,234.0,4.0,1.0,25
2.0,113.0,20.0,1.0,1
3.0,2.0,28.0,1.0,28
68.0,14.0,1.0,1.0,26
83.0,5.0,1.0,17.0,1
1.0,1.0,1.0,1.0,1
1.0,4.0,2.0,22.0,5
2.0,18.0,1.0,8.0,2
26.0,1.0,1.0,17.0,1
4.0,11.0,1.0,58.0,56
30.0,1.0,1.0,1.0,1
1.0,3.0,1.0,2.0,1
5.0,1.0,1.0,1.0,58
23.0,9.0,1.0,1.0,1
4.0,1.0,1.0,1.0,5
30.0,3.0,1.0,48.0,1
1.0,2.0,1.0,1.0,41
6.0,1.0,82.0,1.0,34
61.0,26.0,1.0,20.0,3
3.0,4.0,106.0,7.0,17
2.0,5.0,1.0,74.0,50
31.0,1.0,4.0,3.0,4
21.0,5.0,1.0,7.0,1
1.0,3.0,65.0,14.0,4
1.0,11.0,27.0,1.0,51
41.0,7.0,3.0,3.0,9
41.0,1.0,105.0,8.0,12
3.0,5.0,3.0,5.0,36
1.0,6.0,184.0,1.0,5
22.0,110.0,3.0,2.0,2
37.0,3.0,16.0,1.0,15
3.0,1.0,1.0,4.0,2
11.0,3.0,303.0,46.0,1
7.0,5.0,33.0,1.0,1
8.0,3.0,145.0,1.0,2
12.0,1.0,1.0,15.0,63
1.0,39.0,65.0,3.0,3
17.0,4.0,16.0,1.0,1
1.0,7.0,147.0,51.0,1
2.0,7.0,181.0,72.0,110
1.0,1.0,42.0,5.0,34
4.0,3.0,1.0,3.0,1
15.0,3.0,15.0,1.0,5
1.0,42.0,165.0,2.0,1
3.0,13.0,1.0,7.0,56
1.0,3.0,1.0,1.0,12
2.0,2.0,25.0,3.0,94
4.0,13.0,1.0,1.0,4
1.0,1.0,2.0,5.0,1
1.0,1.0,1.0,13.0,1
3.0,1.0,108.0,41.0,1
1.0,1.0,8.0,1.0,7
3.0,1.0,54.0,188.0,1
1.0,1.0,5.0,1.0,1
12.0,1.0,4.0,15.0,1
1.0,1.0,9.0,2.0,1
1.0,3.0,3.0,1.0,1
2.0,1.0,3.0,1.0,32
1.0,4.0,1.0,1.0,1
1.0,2.0,160.0,1.0,20
1.0,10.0,1.0,12.0,87
15.0,1.0,65.0,1.0,144
29.0,1.0,39.0,1.0,11
1.0,1.0,20.0,1.0,67
8.0,3.0,30.0,2.0,1
1.0,24.0,8.0,1.0,49
5.0,28.0,1.0,1.0,6
1.0,3.0,1.0,1.0,4
569.0,13.0,1.0,7.0,3
10.0,13.0,1.0,1.0,1
3.0,3.0,2.0,12.0,5
44.0,2.0,1.0,1.0,6
1.0,1.0,1.0,2.0,1
1.0,26.0,1.0,1.0,38
1.0,1.0,1.0,2.0,3
1.0,9.0,12.0,1.0,17
4.0,20.0,2.0,341.0,1
1.0,65.0,31.0,1.0,1
2.0,173.0,2.0,1.0,29
1.0,109.0,1.0,38.0,3
1.0,3.0,1.0,1.0,1
1.0,3.0,26.0,3.0,1
1.0,1.0,7.0,17.0,6
1.0,1.0,2.0,2.0,8
2.0,16.0,78.0,1.0,1
1.0,18.0,1.0,2.0,68
1.0,17.0,1.0,12.0,2
1.0,1.0,1.0,51.0,1
1.0,1.0,109.0,3.0,9
1.0,6.0,1.0,23.0,53
10.0,2.0,62.0,1.0,1
1.0,6.0,178.0,2.0,3
1.0,2.0,7.0,1.0,1
2.0,1.0,91.0,1.0,60
53.0,1.0,2.0,89.0,1
192.0,4.0,47.0,4.0,1
2.0,6.0,16.0,1.0,1
4.0,9.0,113.0,1.0,2
5.0,14.0,102.0,4.0,1
2.0,6.0,24.0,1.0,6
6.0,1.0,1.0,104.0,129
3.0,1.0,5.0,1.0,182
5.0,1.0,7.0,1.0,3
6.0,2.0,119.0,8.0,1
4.0,173.0,2.0,1.0,10
1.0,66.0,1.0,24.0,2
1.0,27.0,11.0,2.0,2
2.0,9.0,3.0,6.0,58
1.0,1.0,1.0,154.0,4
3.0,1.0,46.0,3.0,10
