CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
2.0,6.0,8.0,2.0,41
4.0,12.0,74.0,16.0,3
1.0,12.0,1.0,15.0,15
1.0,1.0,2.0,1.0,4
5.0,1.0,4.0,1.0,70
1.0,2.0,67.0,1.0,5
172.0,1.0,1.0,1.0,2
8.0,1.0,40.0,4.0,1
1.0,1.0,11.0,1.0,1
1.0,12.0,7.0,69.0,5
1.0,3.0,16.0,1.0,1
123.0,2.0,22.0,1.0,4
1.0,1.0,142.0,1.0,4
1.0,3.0,22.0,5.0,1
1.0,2.0,1.0,1.0,4
22.0,3.0,61.0,4.0,1
2.0,3.0,5.0,5.0,7
2.0,3.0,2.0,5.0,2
4.0,2.0,33.0,2.0,2
1.0,1.0,36.0,4.0,1
2.0,2.0,6.0,1.0,4
1.0,1.0,3.0,12.0,1
2.0,2.0,2.0,1.0,73
2.0,2.0,14.0,110.0,1
14.0,1.0,1.0,2.0,6
1.0,15.0,12.0,3.0,6
25.0,6.0,39.0,3.0,6
19.0,1.0,29.0,1.0,1
1.0,83.0,4.0,33.0,1
3.0,36.0,19.0,1.0,7
3.0,3.0,32.0,2.0,4
1.0,1.0,29.0,12.0,38
14.0,1.0,53.0,24.0,3
15.0,2.0,24.0,4.0,1
1.0,4.0,1.0,4.0,216
5.0,1.0,3.0,3.0,1
7.0,3.0,4.0,27.0,185
3.0,8.0,25.0,98.0,1
2.0,28.0,37.0,1.0,3
14.0,3.0,2.0,16.0,1
10.0,5.0,12.0,2.0,3
5.0,1.0,19.0,1.0,168
1.0,5.0,1.0,1.0,1
2.0,1.0,4.0,3.0,208
68.0,1.0,32.0,2.0,5
13.0,14.0,7.0,3.0,1
1.0,1.0,9.0,2.0,9
28.0,1.0,3.0,17.0,43
6.0,32.0,2.0,1.0,89
1.0,7.0,1.0,11.0,47
1.0,1.0,1.0,2.0,17
3.0,1.0,3.0,2.0,1
9.0,1.0,70.0,1.0,8
3.0,1.0,2.0,7.0,60
1.0,1.0,4.0,1.0,1
248.0,2.0,1.0,1.0,1
9.0,1.0,32.0,1.0,29
4.0,3.0,77.0,1.0,3
1.0,1.0,40.0,3.0,2
9.0,16.0,15.0,7.0,1
4.0,1.0,2.0,117.0,7
85.0,3.0,3.0,1.0,61
1.0,6.0,4.0,1.0,1
1.0,2.0,1.0,2.0,17
1.0,2.0,11.0,3.0,1
21.0,6.0,37.0,24.0,1
1.0,14.0,43.0,1.0,5
1.0,13.0,1.0,3.0,1
1.0,7.0,19.0,1.0,2
1.0,1.0,16.0,2.0,1
22.0,1.0,20.0,5.0,8
1.0,5.0,4.0,2.0,16
3.0,3.0,23.0,10.0,5
2.0,11.0,63.0,1.0,1
44.0,1.0,32.0,1.0,5
1.0,5.0,5.0,3.0,2
29.0,1.0,4.0,1.0,1
2.0,142.0,1.0,1.0,27
3.0,55.0,15.0,7.0,2
37.0,1.0,39.0,3.0,9
11.0,1.0,2.0,1.0,5
13.0,1.0,7.0,68.0,6
1.0,1.0,14.0,1.0,1
2.0,1.0,5.0,1.0,1
4.0,11.0,46.0,1.0,78
3.0,2.0,1.0,1.0,1
4.0,16.0,1.0,1.0,25
47.0,23.0,2.0,1.0,1
8.0,11.0,5.0,14.0,22
1.0,1.0,1.0,1.0,1
2.0,1.0,1.0,3.0,3
4.0,15.0,2.0,2.0,1
3.0,1.0,1.0,1.0,23
17.0,3.0,2.0,1.0,1
4.0,32.0,68.0,1.0,151
15.0,1.0,8.0,8.0,1
1.0,9.0,34.0,1.0,4
1.0,19.0,1.0,3.0,6
6.0,4.0,1.0,1.0,43
4.0,3.0,1.0,8.0,2
12.0,1.0,1.0,1.0,1
1.0,1.0,41.0,1.0,1
35.0,1.0,101.0,5.0,159
10.0,1.0,37.0,18.0,57
1.0,1.0,27.0,2.0,10
1.0,2.0,1.0,1.0,3
112.0,6.0,2.0,8.0,32
1.0,3.0,10.0,8.0,86
4.0,1.0,2.0,2.0,11
8.0,7.0,13.0,149.0,2
1.0,17.0,71.0,11.0,2
5.0,4.0,124.0,1.0,54
1.0,4.0,23.0,2.0,9
1.0,2.0,12.0,1.0,49
489.0,13.0,11.0,1.0,2
10.0,1.0,1.0,1.0,5
1.0,1.0,9.0,2.0,1
1.0,2.0,10.0,1.0,2
3.0,9.0,70.0,10.0,2
23.0,4.0,42.0,4.0,251
1.0,48.0,1.0,1.0,199
1.0,44.0,1.0,6.0,22
16.0,77.0,14.0,4.0,2
25.0,10.0,6.0,1.0,4
101.0,1.0,8.0,10.0,1
1.0,1.0,1.0,1.0,19
7.0,14.0,20.0,1.0,168
1.0,1.0,31.0,1.0,1
1.0,3.0,2.0,2.0,299
2.0,6.0,3.0,3.0,5
1.0,21.0,15.0,1.0,19
1.0,4.0,2.0,2.0,95
1.0,1.0,3.0,10.0,176
1.0,7.0,5.0,1.0,64
1.0,2.0,44.0,93.0,6
49.0,1.0,4.0,1.0,2
5.0,231.0,1.0,1.0,19
77.0,68.0,3.0,1.0,70
2.0,1.0,14.0,1.0,5
4.0,17.0,1.0,1.0,32
1.0,2.0,1.0,3.0,1
17.0,2.0,5.0,1.0,2
57.0,1.0,1.0,1.0,1
14.0,3.0,3.0,1.0,1
1.0,1.0,51.0,1.0,2
6.0,1.0,26.0,1.0,4
1.0,3.0,1.0,23.0,2
4.0,1.0,1.0,3.0,12
61.0,39.0,1.0,2.0,9
1.0,21.0,1.0,1.0,2
9.0,21.0,1.0,1.0,24
4.0,37.0,32.0,2.0,102
29.0,1.0,1.0,3.0,2
9.0,3.0,111.0,6.0,7
15.0,12.0,5.0,1.0,1
1.0,1.0,51.0,2.0,4
9.0,1.0,1.0,1.0,1
2.0,7.0,6.0,4.0,2
5.0,42.0,9.0,1.0,5
1.0,1.0,1.0,7.0,21
3.0,8.0,3.0,1.0,4
44.0,3.0,40.0,3.0,2
6.0,18.0,86.0,1.0,23
2.0,1.0,9.0,10.0,3
1.0,2.0,6.0,4.0,1
3.0,32.0,18.0,11.0,13
1.0,1.0,1.0,2.0,1
96.0,46.0,8.0,1.0,1
1.0,35.0,12.0,4.0,1
5.0,3.0,61.0,1.0,13
27.0,6.0,55.0,1.0,2
1.0,1.0,7.0,1.0,9
2.0,1.0,7.0,1.0,16
1.0,1.0,57.0,30.0,15
2.0,1.0,1.0,11.0,1
10.0,6.0,12.0,2.0,1
5.0,2.0,41.0,2.0,35
5.0,1.0,2.0,1.0,1
1.0,1.0,2.0,34.0,3
479.0,1.0,3.0,14.0,27
1.0,1.0,15.0,2.0,1
5.0,11.0,3.0,157.0,1
1.0,3.0,4.0,54.0,75
1.0,14.0,50.0,2.0,5
1.0,67.0,2.0,2.0,41
4.0,9.0,13.0,1.0,6
31.0,1.0,4.0,3.0,13
1.0,9.0,5.0,1.0,1
1.0,2.0,1.0,2.0,3
16.0,6.0,10.0,2.0,1
21.0,81.0,53.0,9.0,2
120.0,34.0,2.0,2.0,160
1.0,1.0,14.0,3.0,1
2.0,80.0,1.0,3.0,56
1.0,1.0,1.0,2.0,4
5.0,4.0,1.0,7.0,33
3.0,1.0,51.0,2.0,5
5.0,4.0,1.0,7.0,1
1.0,11.0,10.0,1.0,20
1.0,3.0,82.0,1.0,1
1.0,6.0,1.0,1.0,1
1.0,3.0,47.0,10.0,1
1.0,1.0,1.0,3.0,1
1.0,2.0,10.0,14.0,194
1.0,9.0,1.0,3.0,12
2.0,8.0,1.0,4.0,1
8.0,5.0,91.0,5.0,38
4.0,44.0,130.0,3.0,15
21.0,2.0,7.0,1.0,130
2.0,2.0,14.0,1.0,106
1.0,7.0,15.0,2.0,1
76.0,1.0,21.0,64.0,1
2.0,2.0,96.0,1.0,1
30.0,4.0,62.0,1.0,2
12.0,248.0,4.0,1.0,23
83.0,107.0,12.0,1.0,187
42.0,37.0,66.0,5.0,65
2.0,1.0,1.0,8.0,73
2.0,1.0,7.0,4.0,4
35.0,2.0,53.0,1.0,1
6.0,2.0,15.0,1.0,50
4.0,1.0,1.0,4.0,1
14.0,1.0,2.0,1.0,114
2.0,2.0,8.0,1.0,19
1.0,3.0,2.0,3.0,2
100.0,3.0,67.0,1.0,36
3.0,1.0,1.0,2.0,19
2.0,8.0,7.0,4.0,18
1.0,1.0,1.0,1.0,1
46.0,46.0,2.0,1.0,4
8.0,2.0,6.0,1.0,1
6.0,2.0,1.0,1.0,14
40.0,9.0,6.0,1.0,4
4.0,7.0,1.0,11.0,1
3.0,1.0,17.0,24.0,1
18.0,1.0,36.0,3.0,1
9.0,1.0,7.0,2.0,2
11.0,14.0,9.0,1.0,256
4.0,2.0,1.0,9.0,239
16.0,16.0,1.0,1.0,1
17.0,2.0,1.0,12.0,59
2.0,16.0,56.0,1.0,2
1.0,27.0,2.0,1.0,8
1.0,1.0,149.0,1.0,1
45.0,1.0,1.0,2.0,17
12.0,1.0,2.0,30.0,166
1.0,7.0,27.0,22.0,4
1.0,9.0,3.0,1.0,6
1.0,1.0,88.0,6.0,2
6.0,1.0,130.0,3.0,217
1.0,50.0,1.0,1.0,15
6.0,30.0,1.0,1.0,2
32.0,8.0,22.0,1.0,1
1.0,57.0,43.0,96.0,32
1.0,1.0,4.0,4.0,120
10.0,2.0,1.0,2.0,120
20.0,15.0,17.0,627.0,81
1.0,8.0,1.0,49.0,2
2.0,48.0,120.0,1.0,1
1.0,58.0,126.0,5.0,19
1.0,17.0,2.0,2.0,1
28.0,2.0,5.0,3.0,25
13.0,6.0,47.0,1.0,91
11.0,2.0,63.0,8.0,1
3.0,1.0,1.0,3.0,13
2.0,1.0,14.0,63.0,1
631.0,1.0,168.0,1.0,1
1.0,1.0,1.0,1.0,4
1.0,1.0,24.0,1.0,1
22.0,1.0,2.0,1.0,8
3.0,7.0,1.0,5.0,2
3.0,3.0,1.0,12.0,39
2.0,1.0,1.0,1.0,42
1.0,1.0,11.0,1.0,9
8.0,3.0,1.0,35.0,3
1.0,1.0,4.0,1.0,48
1.0,3.0,59.0,31.0,79
13.0,1.0,4.0,10.0,1
1.0,1.0,1.0,1.0,36
1.0,1.0,1.0,2.0,4
1.0,1.0,2.0,1.0,1
6.0,21.0,1.0,144.0,1
2.0,18.0,5.0,3.0,1
14.0,3.0,2.0,1.0,31
50.0,27.0,1.0,1.0,3
153.0,37.0,13.0,3.0,23
2.0,2.0,16.0,3.0,180
3.0,4.0,22.0,1.0,18
2.0,6.0,3.0,1.0,7
3.0,1.0,11.0,2.0,1
2.0,1.0,1.0,1.0,14
1.0,66.0,1.0,1.0,3
1.0,2.0,1.0,3.0,8
1.0,46.0,1.0,2.0,20
1.0,82.0,1.0,5.0,5
3.0,2.0,2.0,3.0,37
16.0,8.0,2.0,2.0,1
3.0,2.0,1.0,45.0,17
25.0,4.0,1.0,2.0,1
9.0,7.0,3.0,4.0,1
1.0,4.0,55.0,1.0,2
66.0,2.0,3.0,1.0,16
7.0,2.0,151.0,1.0,1
2.0,2.0,1.0,18.0,31
1.0,1.0,1.0,101.0,1
32.0,3.0,4.0,2.0,109
4.0,9.0,22.0,7.0,2
47.0,1.0,1.0,2.0,6
66.0,20.0,2.0,6.0,72
1.0,1.0,3.0,1.0,2
2.0,1.0,102.0,3.0,54
13.0,1.0,172.0,1.0,3
35.0,10.0,1.0,2.0,1
14.0,5.0,3.0,4.0,39
14.0,161.0,34.0,3.0,1
1.0,40.0,17.0,15.0,5
109.0,1.0,5.0,16.0,2
2.0,12.0,4.0,3.0,14
6.0,1.0,28.0,141.0,85
16.0,2.0,1.0,27.0,4
8.0,1.0,113.0,1.0,5
26.0,5.0,155.0,5.0,40
2.0,7.0,1.0,9.0,4
38.0,1.0,11.0,2.0,7
14.0,4.0,1.0,1.0,5
1.0,3.0,24.0,1.0,11
5.0,3.0,118.0,1.0,4
2.0,18.0,1.0,3.0,6
1.0,7.0,9.0,2.0,2
2.0,1.0,203.0,1.0,288
17.0,1.0,1.0,42.0,25
7.0,3.0,2.0,3.0,1
1.0,4.0,30.0,1.0,35
6.0,4.0,1.0,629.0,4
45.0,1.0,1.0,48.0,80
10.0,7.0,4.0,19.0,103
4.0,1.0,1.0,3.0,1
2.0,10.0,7.0,2.0,1
1.0,14.0,1.0,28.0,1
1.0,2.0,1.0,2.0,8
2.0,1.0,69.0,54.0,7
15.0,6.0,3.0,2.0,9
1.0,2.0,2.0,1.0,23
2.0,57.0,1.0,1.0,69
1.0,9.0,2.0,2.0,108
2.0,4.0,33.0,9.0,1
2.0,1.0,13.0,1.0,53
2.0,27.0,17.0,1.0,1
1.0,5.0,1.0,1.0,116
12.0,1.0,31.0,2.0,1
10.0,14.0,18.0,22.0,1
10.0,37.0,6.0,2.0,9
1.0,2.0,7.0,54.0,1
1.0,28.0,1.0,2.0,1
461.0,2.0,1.0,1.0,38
5.0,4.0,2.0,1.0,2
37.0,5.0,1.0,1.0,4
4.0,1.0,1.0,1.0,11
1.0,1.0,1.0,1.0,1
1.0,1.0,1.0,61.0,34
1.0,1.0,1.0,5.0,3
2.0,1.0,3.0,1.0,1
1.0,1.0,48.0,3.0,2
1.0,1.0,5.0,4.0,185
8.0,3.0,152.0,1.0,216
2.0,1.0,3.0,1.0,1
4.0,1.0,2.0,1.0,82
1.0,1.0,39.0,3.0,1
1.0,1.0,2.0,1.0,3
1.0,2.0,1.0,3.0,3
1.0,1.0,2.0,9.0,1
1.0,35.0,1.0,42.0,1
1.0,12.0,102.0,1.0,4
1.0,3.0,188.0,4.0,106
1.0,22.0,1.0,1.0,5
29.0,11.0,6.0,8.0,8
103.0,1.0,30.0,1.0,1
2.0,1.0,9.0,3.0,213
1.0,15.0,16.0,1.0,2
5.0,5.0,8.0,22.0,14
1.0,1.0,41.0,64.0,1
2.0,1.0,1.0,7.0,1
2.0,2.0,4.0,1.0,51
11.0,1.0,149.0,2.0,119
3.0,1.0,162.0,11.0,103
3.0,38.0,32.0,3.0,76
5.0,54.0,1.0,5.0,2
1.0,69.0,17.0,1.0,1
3.0,1.0,125.0,2.0,1
24.0,1.0,2.0,1.0,27
30.0,4.0,2.0,1.0,20
1.0,21.0,192.0,1.0,49
46.0,2.0,1.0,1.0,2
1.0,4.0,25.0,8.0,5
5.0,1.0,1.0,11.0,17
1.0,2.0,3.0,2.0,1
1.0,3.0,2.0,260.0,1
1.0,2.0,1.0,6.0,1
18.0,5.0,5.0,23.0,9
1.0,10.0,58.0,1.0,1
26.0,1.0,1.0,7.0,1
39.0,1.0,1.0,1.0,3
6.0,24.0,9.0,1.0,43
1.0,1.0,11.0,4.0,3
1.0,1.0,2.0,1.0,38
1.0,3.0,31.0,7.0,2
1.0,7.0,126.0,1.0,29
21.0,2.0,14.0,1.0,1
15.0,3.0,5.0,1.0,4
1.0,211.0,1.0,1.0,104
4.0,132.0,16.0,1.0,62
21.0,6.0,22.0,21.0,2
2.0,4.0,13.0,476.0,26
5.0,1.0,11.0,72.0,3
96.0,1.0,1.0,5.0,1
7.0,2.0,6.0,2.0,4
2.0,3.0,1.0,18.0,9
2.0,15.0,1.0,19.0,68
9.0,8.0,1.0,1.0,5
43.0,1.0,1.0,6.0,15
3.0,9.0,1.0,39.0,438
27.0,2.0,1.0,63.0,16
3.0,3.0,1.0,1.0,4
6.0,3.0,1.0,1.0,1
2.0,1.0,1.0,1.0,1
1.0,2.0,52.0,2.0,4
14.0,1.0,2.0,1.0,26
6.0,1.0,91.0,48.0,1
9.0,4.0,2.0,20.0,8
12.0,3.0,51.0,24.0,2
8.0,15.0,15.0,2.0,1
2.0,11.0,2.0,4.0,16
2.0,1.0,1.0,1.0,9
6.0,2.0,6.0,31.0,12
1.0,6.0,1.0,3.0,38
1.0,2.0,128.0,2.0,16
1.0,79.0,1.0,1.0,1
8.0,1.0,167.0,2.0,1
1.0,6.0,1.0,1.0,1
1.0,4.0,33.0,1.0,1
1.0,10.0,20.0,3.0,1
2.0,1.0,23.0,59.0,1
2.0,1.0,7.0,1.0,35
5.0,2.0,39.0,1.0,1
1.0,5.0,10.0,3.0,49
1.0,32.0,147.0,2.0,3
13.0,33.0,91.0,2.0,1
1.0,1.0,37.0,1.0,67
395.0,3.0,1.0,32.0,59
9.0,1.0,8.0,39.0,1
1.0,14.0,100.0,3.0,1
4.0,1.0,1.0,5.0,2
1.0,1.0,111.0,2.0,36
1.0,3.0,1.0,3.0,6
1.0,3.0,53.0,1.0,5
1.0,1.0,5.0,1.0,5
1.0,18.0,1.0,2.0,60
7.0,2.0,9.0,1.0,11
1.0,7.0,46.0,6.0,1
1.0,1.0,2.0,27.0,24
1.0,15.0,7.0,2.0,2
1.0,21.0,40.0,205.0,1
1.0,6.0,1.0,2.0,11
1.0,3.0,115.0,12.0,1
1.0,1.0,1.0,15.0,4
1.0,2.0,2.0,1.0,3
1.0,1.0,1.0,2.0,1
1.0,29.0,2.0,6.0,2
1.0,6.0,11.0,2.0,60
38.0,1.0,20.0,3.0,1
124.0,5.0,4.0,15.0,1
2.0,65.0,15.0,1.0,144
2.0,87.0,1.0,392.0,35
4.0,43.0,1.0,23.0,1
1.0,1.0,3.0,6.0,7
1.0,1.0,2.0,1.0,1
45.0,11.0,2.0,2.0,15
4.0,26.0,1.0,1.0,1
2.0,4.0,1.0,37.0,8
2.0,2.0,1.0,2.0,48
1.0,3.0,1.0,15.0,93
16.0,5.0,1.0,3.0,2
7.0,9.0,37.0,25.0,1
8.0,2.0,1.0,68.0,1
1.0,2.0,101.0,1.0,1
34.0,4.0,6.0,1.0,2
91.0,4.0,3.0,1.0,1
2.0,4.0,34.0,2.0,1
50.0,2.0,1.0,1.0,17
7.0,42.0,11.0,4.0,27
9.0,1.0,1.0,28.0,17
1.0,3.0,1.0,5.0,1
49.0,1.0,125.0,34.0,55
71.0,4.0,3.0,3.0,225
14.0,3.0,136.0,3.0,8
1.0,1.0,1.0,15.0,1
6.0,2.0,14.0,6.0,67
4.0,297.0,12.0,1.0,1
92.0,177.0,2.0,2.0,64
38.0,1.0,27.0,1.0,8
2.0,20.0,5.0,1.0,1
12.0,2.0,36.0,12.0,10
57.0,1.0,8.0,47.0,4
5.0,10.0,111.0,4.0,1
2.0,3.0,110.0,1.0,18
1.0,2.0,45.0,1.0,10
80.0,30.0,7.0,48.0,1
11.0,7.0,88.0,56.0,2
2.0,3.0,50.0,5.0,1
69.0,2.0,3.0,3.0,30
53.0,10.0,5.0,1.0,2
2.0,3.0,55.0,2.0,1
2.0,1.0,6.0,3.0,7
78.0,1.0,3.0,23.0,2
25.0,1.0,3.0,32.0,2
3.0,20.0,6.0,1.0,260
5.0,3.0,41.0,198.0,1
10.0,14.0,1.0,2.0,1
4.0,3.0,12.0,10.0,156
1.0,1.0,1.0,2.0,1
14.0,2.0,11.0,1.0,3
5.0,22.0,1.0,3.0,1
4.0,5.0,1.0,2.0,1
7.0,1.0,108.0,1.0,40
7.0,3.0,1.0,4.0,1
1.0,105.0,14.0,7.0,1
1.0,1.0,2.0,1.0,1
1.0,1.0,1.0,1.0,9
1.0,1.0,4.0,1.0,112
3.0,6.0,29.0,34.0,2
1.0,3.0,4.0,1.0,5
1.0,1.0,4.0,1.0,187
1.0,33.0,1.0,398.0,2
2.0,3.0,1.0,18.0,8
1.0,2.0,1.0,8.0,3
3.0,5.0,1.0,1.0,1
3.0,11.0,1.0,24.0,35
3.0,6.0,2.0,17.0,8
1.0,34.0,1.0,1.0,94
1.0,51.0,1.0,8.0,96
1.0,6.0,1.0,35.0,65
3.0,2.0,1.0,74.0,1
6.0,12.0,1.0,1.0,1
1.0,1.0,32.0,3.0,8
3.0,1.0,65.0,1.0,1
1.0,2.0,1.0,28.0,1
9.0,1.0,100.0,2.0,5
1.0,1.0,8.0,17.0,26
1.0,4.0,1.0,2.0,38
636.0,1.0,2.0,8.0,1
9.0,1.0,112.0,2.0,2
19.0,1.0,1.0,4.0,4
1.0,1.0,2.0,2.0,18
1.0,1.0,3.0,2.0,2
1.0,4.0,88.0,3.0,1
1.0,1.0,4.0,4.0,3
2.0,16.0,1.0,5.0,1
1.0,11.0,148.0,1.0,10
1.0,15.0,1.0,1.0,2
1.0,26.0,12.0,1.0,1
2.0,1.0,1.0,1.0,1
1.0,1.0,18.0,1.0,1
1.0,1.0,54.0,2.0,64
1.0,17.0,1.0,35.0,2
1.0,2.0,55.0,1.0,20
1.0,4.0,8.0,1.0,1
1.0,1.0,117.0,10.0,2
1.0,15.0,163.0,6.0,28
2.0,65.0,69.0,39.0,1
1.0,146.0,7.0,87.0,5
49.0,90.0,136.0,1.0,128
150.0,8.0,1.0,7.0,16
1.0,1.0,1.0,8.0,1
12.0,11.0,41.0,5.0,3
1.0,44.0,1.0,1.0,1
7.0,2.0,56.0,10.0,3
2.0,2.0,5.0,4.0,10
16.0,5.0,4.0,12.0,56
1.0,3.0,1.0,35.0,1
3.0,7.0,1.0,1.0,10
1.0,1.0,3.0,237.0,36
1.0,1.0,64.0,2.0,367
1.0,6.0,5.0,14.0,4
1.0,2.0,7.0,1.0,5
1.0,1.0,6.0,1.0,1
5.0,1.0,1.0,1.0,6
1.0,50.0,1.0,2.0,20
2.0,3.0,1.0,8.0,19
35.0,4.0,2.0,1.0,1
1.0,1.0,142.0,2.0,9
2.0,1.0,1.0,8.0,23
15.0,16.0,33.0,1.0,6
7.0,6.0,17.0,19.0,1
110.0,2.0,1.0,1.0,1
5.0,234.0,4.0,327.0,25
1.0,113.0,20.0,1.0,1
25.0,2.0,28.0,1.0,28
13.0,14.0,1.0,1.0,26
1.0,5.0,1.0,1.0,1
2.0,1.0,1.0,1.0,1
3.0,5.0,1.0,1.0,5
69.0,18.0,1.0,17.0,2
79.0,1.0,1.0,1.0,1
1.0,11.0,1.0,22.0,55
1.0,1.0,1.0,8.0,1
2.0,3.0,1.0,16.0,1
25.0,1.0,1.0,56.0,59
4.0,9.0,1.0,1.0,1
30.0,1.0,1.0,2.0,5
1.0,3.0,1.0,1.0,1
5.0,2.0,1.0,1.0,42
21.0,1.0,79.0,1.0,34
4.0,26.0,1.0,46.0,3
30.0,4.0,106.0,1.0,15
1.0,5.0,1.0,1.0,50
6.0,1.0,4.0,21.0,4
60.0,5.0,1.0,7.0,1
3.0,3.0,64.0,73.0,4
1.0,11.0,27.0,3.0,49
30.0,7.0,3.0,6.0,9
21.0,1.0,104.0,14.0,12
1.0,5.0,3.0,1.0,36
1.0,6.0,184.0,3.0,5
44.0,112.0,3.0,8.0,2
40.0,3.0,16.0,5.0,15
3.0,1.0,1.0,1.0,2
1.0,3.0,303.0,2.0,1
21.0,5.0,33.0,4.0,1
37.0,2.0,144.0,46.0,2
3.0,1.0,1.0,1.0,63
10.0,40.0,65.0,1.0,3
6.0,4.0,16.0,15.0,1
8.0,7.0,149.0,3.0,1
12.0,7.0,176.0,1.0,112
1.0,1.0,42.0,48.0,33
17.0,3.0,1.0,70.0,1
1.0,3.0,15.0,5.0,5
2.0,41.0,165.0,2.0,1
1.0,13.0,1.0,1.0,56
4.0,3.0,1.0,2.0,12
14.0,2.0,24.0,7.0,94
1.0,13.0,1.0,1.0,4
3.0,1.0,2.0,3.0,1
1.0,1.0,1.0,1.0,1
2.0,1.0,109.0,5.0,1
3.0,1.0,8.0,13.0,7
1.0,1.0,52.0,41.0,1
1.0,1.0,5.0,1.0,1
3.0,1.0,4.0,189.0,1
1.0,1.0,8.0,1.0,1
3.0,3.0,3.0,15.0,1
1.0,1.0,3.0,2.0,30
12.0,4.0,1.0,1.0,1
1.0,2.0,162.0,1.0,20
1.0,10.0,1.0,1.0,87
2.0,1.0,65.0,1.0,141
1.0,1.0,39.0,11.0,11
1.0,1.0,19.0,1.0,67
1.0,3.0,29.0,1.0,1
14.0,24.0,8.0,1.0,52
29.0,27.0,1.0,2.0,5
1.0,3.0,1.0,1.0,4
8.0,13.0,1.0,1.0,3
1.0,13.0,1.0,1.0,1
5.0,3.0,2.0,7.0,4
1.0,2.0,1.0,1.0,6
570.0,1.0,1.0,12.0,1
10.0,25.0,1.0,1.0,38
3.0,1.0,1.0,2.0,3
42.0,9.0,11.0,1.0,17
1.0,20.0,2.0,2.0,1
1.0,65.0,31.0,1.0,1
1.0,174.0,2.0,343.0,28
1.0,108.0,1.0,1.0,3
4.0,3.0,1.0,1.0,1
2.0,3.0,26.0,38.0,1
1.0,1.0,7.0,1.0,6
1.0,1.0,2.0,3.0,8
1.0,15.0,75.0,17.0,1
1.0,19.0,1.0,2.0,68
1.0,17.0,1.0,1.0,2
2.0,1.0,1.0,2.0,1
1.0,1.0,109.0,12.0,9
1.0,6.0,1.0,51.0,52
1.0,2.0,63.0,3.0,1
1.0,6.0,178.0,23.0,3
1.0,2.0,6.0,1.0,1
10.0,1.0,89.0,2.0,60
1.0,1.0,2.0,1.0,1
2.0,4.0,47.0,1.0,1
49.0,5.0,16.0,88.0,1
189.0,9.0,114.0,4.0,2
2.0,14.0,103.0,1.0,1
4.0,6.0,24.0,1.0,6
5.0,1.0,1.0,3.0,129
2.0,1.0,5.0,1.0,182
6.0,1.0,7.0,104.0,3
3.0,2.0,117.0,1.0,1
5.0,172.0,2.0,1.0,10
6.0,66.0,1.0,8.0,2
4.0,27.0,10.0,1.0,2
1.0,9.0,3.0,23.0,57
1.0,1.0,1.0,2.0,4
2.0,1.0,46.0,6.0,10
1.0,14.0,6.0,152.0,63
3.0,2.0,1.0,3.0,80
1.0,22.0,24.0,1.0,69
1.0,8.0,1.0,1.0,1
7.0,1.0,4.0,1.0,1
1.0,7.0,4.0,3.0,1
9.0,3.0,92.0,2.0,1
16.0,1.0,1.0,1.0,37
40.0,1.0,24.0,1.0,1
2.0,10.0,2.0,17.0,1
347.0,14.0,1.0,8.0,2
