CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
5.0,11.0,17.0,2.0,1
1.0,3.0,3.0,1.0,1
1.0,14.0,1.0,38.0,77
1.0,70.0,4.0,16.0,5
1.0,9.0,48.0,2.0,42
4.0,1.0,2.0,157.0,6
35.0,8.0,13.0,55.0,13
1.0,2.0,4.0,2.0,1
1.0,6.0,6.0,2.0,1
18.0,81.0,1.0,1.0,1
29.0,35.0,10.0,3.0,2
112.0,1.0,53.0,1.0,162
1.0,80.0,2.0,2.0,1
2.0,1.0,15.0,2.0,58
1.0,4.0,1.0,10.0,4
5.0,1.0,1.0,2.0,34
3.0,4.0,1.0,3.0,5
5.0,12.0,1.0,3.0,1
1.0,3.0,1.0,2.0,20
1.0,6.0,52.0,7.0,1
1.0,3.0,1.0,2.0,1
4.0,1.0,10.0,8.0,1
1.0,2.0,83.0,1.0,1
1.0,9.0,1.0,1.0,196
1.0,8.0,47.0,1.0,15
4.0,5.0,1.0,10.0,1
8.0,46.0,10.0,4.0,42
5.0,2.0,1.0,14.0,16
21.0,2.0,1.0,3.0,131
2.0,7.0,95.0,4.0,114
1.0,2.0,131.0,6.0,1
77.0,3.0,7.0,3.0,1
3.0,4.0,12.0,1.0,1
31.0,248.0,16.0,1.0,2
12.0,111.0,23.0,2.0,26
88.0,38.0,100.0,69.0,188
45.0,1.0,64.0,1.0,66
2.0,1.0,4.0,1.0,75
2.0,2.0,13.0,1.0,4
36.0,2.0,76.0,1.0,1
6.0,1.0,1.0,6.0,50
4.0,1.0,7.0,8.0,1
16.0,2.0,60.0,4.0,116
2.0,3.0,1.0,1.0,21
1.0,3.0,15.0,2.0,2
104.0,1.0,1.0,4.0,36
3.0,8.0,3.0,1.0,19
2.0,1.0,9.0,1.0,18
1.0,48.0,2.0,3.0,1
47.0,2.0,65.0,1.0,4
8.0,2.0,1.0,2.0,1
6.0,9.0,7.0,4.0,14
42.0,7.0,1.0,1.0,4
5.0,1.0,2.0,1.0,1
3.0,1.0,7.0,1.0,1
19.0,1.0,1.0,1.0,1
9.0,14.0,1.0,1.0,2
11.0,2.0,6.0,12.0,261
4.0,16.0,1.0,29.0,238
23.0,2.0,19.0,3.0,1
17.0,17.0,38.0,2.0,61
4.0,28.0,10.0,1.0,2
1.0,1.0,9.0,9.0,8
1.0,1.0,1.0,1.0,1
43.0,1.0,1.0,15.0,17
12.0,7.0,1.0,1.0,164
1.0,10.0,1.0,1.0,1
1.0,1.0,59.0,1.0,4
1.0,1.0,3.0,1.0,6
6.0,51.0,149.0,2.0,2
1.0,32.0,1.0,30.0,220
6.0,9.0,1.0,23.0,15
40.0,58.0,2.0,1.0,2
1.0,1.0,29.0,7.0,1
1.0,2.0,5.0,3.0,34
9.0,15.0,94.0,1.0,124
20.0,8.0,130.0,1.0,119
1.0,50.0,1.0,1.0,83
2.0,62.0,1.0,100.0,2
2.0,19.0,26.0,5.0,1
1.0,2.0,1.0,2.0,19
28.0,6.0,48.0,632.0,1
16.0,1.0,4.0,50.0,26
11.0,2.0,1.0,1.0,91
3.0,1.0,17.0,5.0,1
1.0,1.0,1.0,2.0,13
2.0,1.0,123.0,3.0,1
632.0,1.0,126.0,1.0,1
1.0,1.0,2.0,10.0,4
1.0,1.0,5.0,3.0,1
24.0,7.0,50.0,63.0,8
4.0,4.0,66.0,1.0,2
3.0,1.0,1.0,1.0,40
2.0,1.0,14.0,1.0,42
1.0,3.0,177.0,1.0,9
8.0,1.0,1.0,6.0,3
1.0,4.0,24.0,14.0,49
1.0,1.0,2.0,1.0,82
14.0,1.0,1.0,1.0,1
1.0,1.0,1.0,41.0,38
1.0,2.0,1.0,1.0,4
1.0,22.0,12.0,35.0,1
7.0,19.0,1.0,11.0,1
2.0,3.0,4.0,1.0,1
14.0,29.0,59.0,2.0,34
55.0,37.0,4.0,1.0,3
158.0,2.0,1.0,158.0,21
3.0,3.0,2.0,4.0,190
3.0,6.0,2.0,3.0,18
2.0,1.0,1.0,1.0,7
3.0,1.0,6.0,3.0,1
2.0,66.0,2.0,3.0,16
1.0,2.0,1.0,1.0,3
1.0,49.0,14.0,3.0,8
1.0,84.0,17.0,2.0,21
1.0,2.0,23.0,2.0,5
1.0,8.0,3.0,1.0,36
3.0,2.0,11.0,3.0,1
16.0,4.0,1.0,2.0,17
4.0,7.0,1.0,7.0,1
25.0,5.0,1.0,3.0,1
10.0,2.0,1.0,2.0,2
1.0,2.0,1.0,46.0,16
70.0,2.0,1.0,2.0,1
7.0,1.0,2.0,4.0,32
2.0,3.0,2.0,1.0,1
1.0,10.0,1.0,2.0,110
34.0,1.0,1.0,1.0,2
4.0,1.0,3.0,26.0,7
46.0,21.0,1.0,116.0,72
67.0,1.0,56.0,2.0,2
1.0,1.0,4.0,7.0,55
2.0,1.0,149.0,2.0,3
13.0,10.0,1.0,6.0,1
38.0,5.0,1.0,4.0,39
14.0,165.0,5.0,1.0,1
14.0,46.0,22.0,2.0,5
1.0,1.0,1.0,4.0,2
110.0,13.0,2.0,3.0,14
2.0,1.0,3.0,16.0,89
6.0,2.0,106.0,18.0,4
17.0,1.0,174.0,3.0,5
8.0,5.0,1.0,140.0,41
26.0,7.0,1.0,28.0,4
2.0,1.0,3.0,1.0,7
40.0,4.0,38.0,7.0,5
14.0,4.0,18.0,10.0,12
1.0,3.0,6.0,3.0,4
5.0,18.0,4.0,2.0,6
2.0,7.0,31.0,1.0,2
1.0,1.0,1.0,1.0,293
2.0,1.0,114.0,4.0,26
17.0,4.0,159.0,3.0,1
7.0,4.0,1.0,1.0,37
1.0,4.0,11.0,42.0,4
6.0,1.0,1.0,4.0,80
46.0,7.0,25.0,1.0,107
10.0,1.0,120.0,629.0,1
4.0,10.0,1.0,48.0,1
2.0,14.0,9.0,19.0,1
1.0,2.0,207.0,4.0,1
1.0,1.0,1.0,2.0,9
2.0,6.0,2.0,29.0,7
15.0,2.0,34.0,2.0,10
1.0,57.0,1.0,57.0,23
2.0,10.0,1.0,2.0,69
1.0,6.0,4.0,1.0,110
2.0,2.0,1.0,1.0,1
3.0,27.0,9.0,2.0,1
2.0,6.0,1.0,9.0,54
1.0,1.0,1.0,1.0,1
14.0,14.0,71.0,1.0,117
10.0,37.0,3.0,1.0,1
10.0,2.0,6.0,2.0,1
1.0,28.0,1.0,29.0,10
1.0,2.0,2.0,2.0,1
461.0,4.0,35.0,59.0,1
5.0,5.0,17.0,2.0,38
45.0,1.0,18.0,1.0,2
4.0,1.0,1.0,1.0,5
1.0,1.0,33.0,1.0,11
1.0,2.0,18.0,1.0,1
1.0,1.0,11.0,1.0,34
2.0,1.0,8.0,65.0,3
1.0,1.0,1.0,5.0,1
1.0,3.0,1.0,1.0,2
8.0,1.0,1.0,3.0,185
2.0,1.0,2.0,4.0,220
4.0,1.0,1.0,1.0,1
1.0,1.0,1.0,1.0,85
1.0,2.0,1.0,1.0,1
1.0,1.0,1.0,3.0,3
1.0,36.0,1.0,1.0,3
1.0,12.0,4.0,3.0,1
2.0,3.0,47.0,10.0,1
1.0,23.0,6.0,44.0,4
1.0,13.0,148.0,1.0,108
1.0,1.0,3.0,4.0,5
31.0,1.0,3.0,1.0,9
105.0,17.0,40.0,8.0,1
2.0,6.0,2.0,1.0,214
1.0,1.0,1.0,3.0,2
5.0,1.0,2.0,1.0,14
1.0,2.0,1.0,26.0,1
2.0,1.0,105.0,74.0,1
3.0,1.0,188.0,7.0,52
11.0,44.0,1.0,1.0,119
3.0,58.0,6.0,2.0,104
3.0,69.0,38.0,11.0,77
1.0,1.0,11.0,3.0,2
5.0,1.0,17.0,7.0,1
1.0,4.0,8.0,1.0,1
3.0,21.0,40.0,2.0,27
25.0,2.0,1.0,1.0,20
36.0,4.0,5.0,1.0,49
1.0,1.0,151.0,1.0,2
51.0,2.0,165.0,1.0,5
1.0,3.0,33.0,8.0,18
5.0,2.0,1.0,12.0,1
