CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
8.0,4.0,2.0,5.0,168
14.0,1.0,2.0,16.0,66
1.0,1.0,1.0,1.0,10
58.0,2.0,50.0,2.0,3
11.0,1.0,1.0,1.0,1
1.0,1.0,115.0,9.0,33
1.0,1.0,35.0,13.0,92
125.0,2.0,24.0,2.0,13
1.0,7.0,1.0,113.0,2
7.0,3.0,3.0,14.0,2
11.0,2.0,13.0,1.0,63
1.0,8.0,2.0,2.0,9
6.0,18.0,17.0,1.0,59
1.0,6.0,77.0,1.0,2
1.0,7.0,57.0,1.0,7
1.0,4.0,25.0,2.0,1
497.0,14.0,18.0,1.0,1
12.0,2.0,12.0,5.0,1
2.0,1.0,1.0,4.0,2
1.0,3.0,10.0,2.0,2
3.0,9.0,13.0,6.0,303
27.0,5.0,104.0,4.0,1
1.0,54.0,45.0,1.0,101
1.0,52.0,1.0,8.0,26
1.0,101.0,1.0,1.0,2
1.0,14.0,1.0,1.0,4
19.0,1.0,16.0,1.0,1
37.0,1.0,9.0,3.0,24
36.0,16.0,15.0,3.0,170
1.0,1.0,1.0,1.0,1
1.0,2.0,22.0,2.0,1
31.0,3.0,77.0,13.0,349
1.0,9.0,2.0,62.0,5
2.0,43.0,2.0,1.0,20
2.0,1.0,3.0,105.0,100
3.0,4.0,13.0,1.0,176
1.0,1.0,3.0,1.0,67
1.0,7.0,3.0,1.0,6
3.0,3.0,7.0,1.0,2
1.0,1.0,47.0,1.0,19
1.0,1.0,5.0,1.0,76
3.0,199.0,32.0,3.0,6
74.0,62.0,3.0,1.0,34
5.0,1.0,15.0,1.0,1
93.0,19.0,1.0,1.0,2
2.0,2.0,1.0,1.0,1
14.0,2.0,9.0,1.0,1
1.0,1.0,1.0,25.0,2
20.0,3.0,4.0,2.0,4
79.0,1.0,24.0,2.0,2
19.0,2.0,31.0,2.0,12
2.0,3.0,1.0,1.0,1
3.0,3.0,1.0,2.0,9
8.0,44.0,1.0,3.0,2
2.0,22.0,1.0,6.0,25
6.0,2.0,1.0,1.0,116
61.0,25.0,1.0,2.0,2
