CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
66.0,2.0,142.0,1.0,1
7.0,1.0,4.0,2.0,1
4.0,10.0,112.0,11.0,1
1.0,5.0,1.0,3.0,2
1.0,1.0,1.0,1.0,1
58.0,33.0,2.0,1.0,1
15.0,4.0,3.0,4.0,20
2.0,2.0,3.0,2.0,27
1.0,8.0,35.0,2.0,20
1.0,14.0,3.0,2.0,1
74.0,6.0,2.0,5.0,1
72.0,1.0,22.0,5.0,58
3.0,1.0,3.0,2.0,226
3.0,36.0,1.0,3.0,9
85.0,1.0,28.0,1.0,1
2.0,60.0,12.0,1.0,2
30.0,1.0,28.0,46.0,72
11.0,6.0,12.0,5.0,1
6.0,2.0,3.0,1.0,60
4.0,15.0,125.0,1.0,10
36.0,1.0,89.0,530.0,3
5.0,2.0,2.0,1.0,13
9.0,2.0,43.0,52.0,2
3.0,2.0,2.0,1.0,6
21.0,1.0,11.0,1.0,1
10.0,1.0,101.0,21.0,21
6.0,1.0,1.0,1.0,2
14.0,5.0,1.0,10.0,1
14.0,1.0,1.0,1.0,2
4.0,1.0,114.0,2.0,12
1.0,1.0,3.0,31.0,1
1.0,1.0,5.0,2.0,4
4.0,1.0,1.0,2.0,3
2.0,1.0,2.0,81.0,1
1.0,6.0,65.0,2.0,32
7.0,1.0,2.0,6.0,1
2.0,18.0,6.0,1.0,5
2.0,13.0,1.0,2.0,1
1.0,1.0,2.0,1.0,8
3.0,1.0,3.0,3.0,3
4.0,1.0,1.0,9.0,1
6.0,21.0,4.0,1.0,3
4.0,26.0,1.0,1.0,256
6.0,2.0,10.0,1.0,1
4.0,1.0,47.0,2.0,1
1.0,1.0,4.0,2.0,71
3.0,4.0,2.0,2.0,1
1.0,6.0,8.0,36.0,4
5.0,2.0,1.0,1.0,1
10.0,1.0,3.0,3.0,1
1.0,20.0,42.0,5.0,40
5.0,2.0,2.0,3.0,3
10.0,6.0,121.0,68.0,1
14.0,2.0,2.0,2.0,1
3.0,18.0,3.0,2.0,5
2.0,67.0,5.0,2.0,12
549.0,142.0,1.0,1.0,117
15.0,1.0,3.0,1.0,1
21.0,93.0,5.0,1.0,3
3.0,8.0,11.0,1.0,5
2.0,1.0,24.0,1.0,192
1.0,1.0,5.0,7.0,2
7.0,1.0,18.0,1.0,11
1.0,13.0,1.0,75.0,6
2.0,46.0,1.0,2.0,1
1.0,3.0,2.0,1.0,42
1.0,1.0,6.0,2.0,8
1.0,4.0,4.0,6.0,97
2.0,5.0,3.0,1.0,1
1.0,3.0,1.0,3.0,97
8.0,7.0,1.0,3.0,70
1.0,1.0,1.0,1.0,1
1.0,1.0,1.0,2.0,4
1.0,2.0,1.0,2.0,1
1.0,7.0,3.0,1.0,1
1.0,11.0,2.0,4.0,3
1.0,1.0,36.0,3.0,10
1.0,1.0,1.0,1.0,1
1.0,2.0,109.0,1.0,1
1.0,59.0,1.0,3.0,5
4.0,4.0,7.0,1.0,30
1.0,9.0,3.0,1.0,42
60.0,2.0,3.0,4.0,1
164.0,4.0,38.0,1.0,3
2.0,19.0,1.0,1.0,3
13.0,6.0,4.0,1.0,4
3.0,2.0,15.0,1.0,6
4.0,3.0,1.0,1.0,19
10.0,190.0,4.0,1.0,2
13.0,120.0,1.0,3.0,1
27.0,2.0,126.0,1.0,1
7.0,15.0,7.0,13.0,5
5.0,6.0,89.0,45.0,1
2.0,2.0,2.0,2.0,3
1.0,4.0,1.0,2.0,11
1.0,19.0,2.0,1.0,2
2.0,2.0,16.0,4.0,1
1.0,15.0,1.0,1.0,1
1.0,2.0,1.0,1.0,1
6.0,7.0,15.0,9.0,65
2.0,1.0,3.0,1.0,3
1.0,5.0,27.0,5.0,25
11.0,11.0,6.0,1.0,2
1.0,2.0,34.0,1.0,1
1.0,3.0,12.0,1.0,2
2.0,1.0,1.0,35.0,32
4.0,2.0,103.0,2.0,1
47.0,1.0,110.0,1.0,9
2.0,30.0,4.0,76.0,134
2.0,10.0,49.0,1.0,8
16.0,5.0,2.0,1.0,3
9.0,1.0,11.0,8.0,1
130.0,10.0,88.0,2.0,1
5.0,3.0,2.0,3.0,1
2.0,14.0,51.0,13.0,5
29.0,8.0,3.0,32.0,4
15.0,2.0,4.0,1.0,1
1.0,6.0,11.0,8.0,2
5.0,6.0,3.0,1.0,3
5.0,7.0,3.0,1.0,11
75.0,1.0,57.0,2.0,1
56.0,81.0,3.0,1.0,60
1.0,3.0,7.0,1.0,1
2.0,1.0,4.0,7.0,14
2.0,2.0,1.0,1.0,33
30.0,5.0,3.0,1.0,417
6.0,5.0,3.0,1.0,4
35.0,2.0,2.0,1.0,6
1.0,3.0,1.0,1.0,4
1.0,2.0,1.0,1.0,1
5.0,43.0,6.0,1.0,7
5.0,1.0,45.0,1.0,25
1.0,4.0,2.0,1.0,3
5.0,9.0,1.0,1.0,24
33.0,9.0,13.0,2.0,1
1.0,3.0,1.0,2.0,12
3.0,4.0,3.0,1.0,27
7.0,8.0,2.0,10.0,6
72.0,1.0,8.0,1.0,3
6.0,45.0,1.0,13.0,1
2.0,14.0,3.0,4.0,26
32.0,5.0,111.0,1.0,1
31.0,5.0,3.0,1.0,26
1.0,14.0,14.0,240.0,27
2.0,1.0,1.0,6.0,2
1.0,1.0,3.0,29.0,2
36.0,2.0,2.0,1.0,2
54.0,1.0,6.0,1.0,8
4.0,1.0,30.0,1.0,4
3.0,1.0,4.0,9.0,1
25.0,1.0,5.0,1.0,1
2.0,1.0,1.0,8.0,2
43.0,1.0,1.0,1.0,2
5.0,4.0,3.0,4.0,58
11.0,1.0,1.0,1.0,2
1.0,4.0,1.0,1.0,1
12.0,2.0,1.0,7.0,58
1.0,12.0,1.0,1.0,1
10.0,1.0,2.0,1.0,1
15.0,1.0,1.0,2.0,6
3.0,1.0,2.0,1.0,2
22.0,3.0,1.0,1.0,1
1.0,26.0,1.0,1.0,1
2.0,29.0,1.0,1.0,41
1.0,4.0,1.0,23.0,38
2.0,1.0,32.0,1.0,1
5.0,13.0,1.0,392.0,1
1.0,15.0,66.0,1.0,4
15.0,3.0,3.0,76.0,20
26.0,3.0,114.0,1.0,53
1.0,4.0,2.0,5.0,3
9.0,4.0,10.0,2.0,4
2.0,1.0,2.0,19.0,1
2.0,2.0,4.0,1.0,5
4.0,2.0,118.0,1.0,1
8.0,37.0,2.0,26.0,2
1.0,1.0,2.0,1.0,2
1.0,11.0,2.0,1.0,1
1.0,23.0,4.0,1.0,9
8.0,75.0,3.0,7.0,49
1.0,165.0,93.0,42.0,1
4.0,112.0,7.0,1.0,1
1.0,3.0,1.0,1.0,9
16.0,3.0,105.0,90.0,12
3.0,1.0,1.0,1.0,3
1.0,3.0,1.0,4.0,40
1.0,16.0,2.0,3.0,6
2.0,19.0,16.0,1.0,9
2.0,1.0,2.0,1.0,15
2.0,1.0,3.0,1.0,3
2.0,17.0,3.0,1.0,1
1.0,2.0,25.0,1.0,2
1.0,1.0,1.0,1.0,2
1.0,1.0,41.0,1.0,2
1.0,6.0,2.0,2.0,67
1.0,1.0,55.0,4.0,1
18.0,2.0,11.0,1.0,3
32.0,11.0,1.0,1.0,1
1.0,2.0,103.0,1.0,1
1.0,2.0,161.0,1.0,2
12.0,2.0,2.0,1.0,1
1.0,2.0,75.0,1.0,3
5.0,2.0,2.0,67.0,85
1.0,5.0,1.0,1.0,39
1.0,7.0,10.0,26.0,4
438.0,9.0,142.0,2.0,1
13.0,16.0,1.0,1.0,5
3.0,6.0,1.0,36.0,1
52.0,1.0,1.0,1.0,58
1.0,2.0,43.0,3.0,1
1.0,2.0,4.0,1.0,12
3.0,3.0,2.0,5.0,97
1.0,123.0,3.0,1.0,4
3.0,77.0,4.0,43.0,1
3.0,30.0,3.0,2.0,1
1.0,1.0,58.0,4.0,1
4.0,10.0,2.0,5.0,1
1.0,1.0,8.0,1.0,7
1.0,2.0,8.0,1.0,1
1.0,3.0,1.0,1.0,1
6.0,16.0,2.0,1.0,1
1.0,2.0,4.0,3.0,1
1.0,26.0,4.0,2.0,2
1.0,9.0,1.0,2.0,34
1.0,1.0,3.0,3.0,1
1.0,1.0,67.0,1.0,22
2.0,1.0,6.0,1.0,1
1.0,1.0,8.0,1.0,91
1.0,11.0,9.0,1.0,107
1.0,4.0,1.0,1.0,13
2.0,1.0,2.0,1.0,1
1.0,1.0,3.0,2.0,5
1.0,1.0,3.0,1.0,65
1.0,14.0,3.0,6.0,1
1.0,1.0,1.0,2.0,46
11.0,14.0,135.0,59.0,8
1.0,1.0,3.0,1.0,5
1.0,7.0,4.0,3.0,7
2.0,21.0,34.0,1.0,1
62.0,19.0,4.0,1.0,1
206.0,1.0,18.0,2.0,5
3.0,1.0,1.0,1.0,10
5.0,5.0,2.0,2.0,1
1.0,4.0,7.0,4.0,41
8.0,1.0,22.0,2.0,4
2.0,7.0,29.0,3.0,1
7.0,1.0,2.0,1.0,8
7.0,46.0,1.0,39.0,17
2.0,1.0,1.0,3.0,1
24.0,1.0,1.0,1.0,4
11.0,2.0,1.0,55.0,2
7.0,2.0,4.0,1.0,34
1.0,1.0,1.0,2.0,9
2.0,1.0,1.0,6.0,1
1.0,1.0,1.0,1.0,1
1.0,24.0,1.0,6.0,1
1.0,3.0,1.0,35.0,1
4.0,2.0,1.0,2.0,1
5.0,19.0,1.0,3.0,6
2.0,11.0,3.0,1.0,9
1.0,1.0,2.0,1.0,1
3.0,8.0,1.0,2.0,4
1.0,3.0,1.0,2.0,64
1.0,55.0,1.0,1.0,1
7.0,14.0,4.0,3.0,3
2.0,3.0,76.0,2.0,1
1.0,2.0,2.0,1.0,9
21.0,23.0,2.0,2.0,26
2.0,2.0,8.0,8.0,1
22.0,1.0,128.0,1.0,4
43.0,2.0,1.0,28.0,1
2.0,2.0,6.0,4.0,1
372.0,1.0,1.0,3.0,55
5.0,1.0,4.0,1.0,1
1.0,1.0,71.0,164.0,1
3.0,1.0,2.0,2.0,1
107.0,1.0,5.0,16.0,1
1.0,1.0,33.0,1.0,2
20.0,1.0,5.0,1.0,1
5.0,1.0,113.0,1.0,1
1.0,3.0,5.0,19.0,7
8.0,4.0,8.0,1.0,134
10.0,2.0,142.0,1.0,1
56.0,4.0,1.0,2.0,1
59.0,1.0,3.0,1.0,1
2.0,32.0,5.0,1.0,1
2.0,29.0,20.0,3.0,183
2.0,1.0,1.0,2.0,4
19.0,2.0,1.0,6.0,3
1.0,12.0,1.0,3.0,15
18.0,9.0,303.0,6.0,3
2.0,1.0,1.0,1.0,2
1.0,1.0,43.0,3.0,63
13.0,1.0,2.0,1.0,4
37.0,31.0,129.0,18.0,13
55.0,1.0,4.0,1.0,66
4.0,2.0,66.0,306.0,2
14.0,1.0,17.0,22.0,84
50.0,8.0,128.0,1.0,77
12.0,16.0,169.0,8.0,1
2.0,73.0,1.0,1.0,5
1.0,132.0,46.0,3.0,1
77.0,110.0,4.0,1.0,1
50.0,3.0,2.0,41.0,1
1.0,21.0,2.0,1.0,1
1.0,1.0,17.0,2.0,1
2.0,6.0,168.0,1.0,1
9.0,1.0,4.0,27.0,38
3.0,7.0,1.0,1.0,1
74.0,3.0,24.0,6.0,1
1.0,2.0,3.0,27.0,2
3.0,12.0,1.0,1.0,9
1.0,9.0,5.0,1.0,25
23.0,8.0,5.0,1.0,29
5.0,2.0,2.0,1.0,49
14.0,10.0,3.0,85.0,39
6.0,4.0,117.0,2.0,1
45.0,1.0,2.0,6.0,7
15.0,4.0,10.0,1.0,1
4.0,1.0,1.0,1.0,7
32.0,1.0,2.0,1.0,9
5.0,4.0,2.0,1.0,5
44.0,1.0,59.0,1.0,1
7.0,3.0,5.0,3.0,3
1.0,130.0,4.0,2.0,23
3.0,41.0,12.0,5.0,2
5.0,4.0,2.0,1.0,21
2.0,37.0,1.0,1.0,1
9.0,4.0,5.0,1.0,1
5.0,6.0,3.0,1.0,2
20.0,1.0,1.0,1.0,3
8.0,14.0,1.0,50.0,18
2.0,6.0,141.0,1.0,1
1.0,5.0,5.0,11.0,8
1.0,8.0,3.0,2.0,2
1.0,2.0,3.0,1.0,1
35.0,11.0,65.0,39.0,4
1.0,1.0,2.0,2.0,43
10.0,7.0,5.0,1.0,11
1.0,9.0,43.0,4.0,73
2.0,1.0,3.0,1.0,26
1.0,1.0,2.0,3.0,3
11.0,1.0,26.0,1.0,4
1.0,1.0,35.0,23.0,14
4.0,5.0,8.0,1.0,8
3.0,2.0,1.0,1.0,2
3.0,1.0,1.0,10.0,1
4.0,3.0,1.0,2.0,1
2.0,12.0,1.0,3.0,3
1.0,3.0,1.0,1.0,3
1.0,19.0,1.0,3.0,5
6.0,9.0,2.0,1.0,8
1.0,2.0,2.0,1.0,2
5.0,1.0,1.0,2.0,3
127.0,1.0,4.0,3.0,5
37.0,9.0,1.0,1.0,3
1.0,1.0,1.0,1.0,47
19.0,1.0,8.0,2.0,1
1.0,3.0,9.0,1.0,20
56.0,1.0,1.0,16.0,20
1.0,1.0,2.0,51.0,95
1.0,1.0,5.0,1.0,1
750.0,2.0,34.0,4.0,2
14.0,7.0,2.0,3.0,1
1.0,2.0,2.0,1.0,6
31.0,16.0,1.0,1.0,1
1.0,1.0,3.0,1.0,19
12.0,2.0,28.0,2.0,2
1.0,6.0,1.0,2.0,24
5.0,17.0,2.0,3.0,1
2.0,1.0,9.0,2.0,23
1.0,9.0,5.0,2.0,1
1.0,1.0,82.0,60.0,13
7.0,2.0,3.0,85.0,19
11.0,47.0,1.0,1.0,3
1.0,1.0,1.0,6.0,2
1.0,9.0,2.0,4.0,1
1.0,2.0,1.0,26.0,16
10.0,2.0,96.0,2.0,28
1.0,7.0,1.0,3.0,6
4.0,8.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1
1.0,1.0,65.0,3.0,1
1.0,1.0,1.0,1.0,1
12.0,1.0,1.0,1.0,11
43.0,1.0,178.0,2.0,2
11.0,3.0,2.0,1.0,2
24.0,1.0,7.0,1.0,3
1.0,1.0,1.0,1.0,5
167.0,1.0,3.0,26.0,5
4.0,8.0,1.0,1.0,53
1.0,10.0,1.0,37.0,1
4.0,4.0,77.0,1.0,1
7.0,3.0,4.0,166.0,54
2.0,4.0,53.0,3.0,1
2.0,42.0,18.0,14.0,3
5.0,6.0,104.0,1.0,17
8.0,8.0,98.0,1.0,5
7.0,10.0,2.0,1.0,1
5.0,8.0,25.0,1.0,2
1.0,34.0,1.0,2.0,1
1.0,1.0,9.0,1.0,69
1.0,5.0,2.0,1.0,1
3.0,3.0,10.0,1.0,1
1.0,1.0,116.0,3.0,55
1.0,1.0,2.0,1.0,1
1.0,1.0,1.0,2.0,1
6.0,41.0,10.0,1.0,8
1.0,5.0,1.0,5.0,34
2.0,1.0,3.0,2.0,40
1.0,7.0,1.0,4.0,1
2.0,21.0,3.0,10.0,5
2.0,14.0,37.0,1.0,7
2.0,51.0,3.0,1.0,1
15.0,77.0,1.0,2.0,1
22.0,130.0,6.0,40.0,3
164.0,6.0,1.0,2.0,3
3.0,1.0,1.0,1.0,2
1.0,1.0,1.0,2.0,4
66.0,52.0,26.0,1.0,45
19.0,4.0,3.0,1.0,1
12.0,3.0,5.0,323.0,1
1.0,5.0,8.0,1.0,4
1.0,7.0,1.0,22.0,3
2.0,1.0,1.0,1.0,20
2.0,1.0,2.0,10.0,6
1.0,3.0,1.0,2.0,3
1.0,3.0,2.0,1.0,3
6.0,8.0,81.0,25.0,44
62.0,13.0,3.0,1.0,8
33.0,7.0,3.0,26.0,9
1.0,6.0,24.0,1.0,8
1.0,45.0,3.0,12.0,3
1.0,2.0,6.0,39.0,1
3.0,1.0,21.0,1.0,1
6.0,3.0,2.0,94.0,2
40.0,16.0,1.0,1.0,1
7.0,2.0,7.0,3.0,1
18.0,12.0,1.0,1.0,3
1.0,2.0,27.0,2.0,55
31.0,223.0,6.0,1.0,5
2.0,68.0,1.0,1.0,1
1.0,25.0,1.0,6.0,7
9.0,2.0,1.0,6.0,3
28.0,2.0,4.0,1.0,2
7.0,14.0,1.0,1.0,69
2.0,1.0,2.0,1.0,30
2.0,1.0,1.0,1.0,3
2.0,21.0,2.0,1.0,1
40.0,3.0,1.0,3.0,1
34.0,4.0,1.0,2.0,22
1.0,11.0,1.0,1.0,1
1.0,3.0,1.0,56.0,39
2.0,1.0,1.0,4.0,8
1.0,3.0,1.0,1.0,1
21.0,10.0,1.0,4.0,1
1.0,7.0,5.0,1.0,2
51.0,6.0,1.0,22.0,4
1.0,1.0,4.0,1.0,50
1.0,3.0,50.0,1.0,10
1.0,1.0,12.0,1.0,97
18.0,16.0,3.0,1.0,1
1.0,1.0,5.0,1.0,3
16.0,3.0,5.0,1.0,1
3.0,9.0,2.0,1.0,1
11.0,10.0,40.0,10.0,1
1.0,2.0,2.0,1.0,2
4.0,10.0,75.0,1.0,1
7.0,24.0,4.0,2.0,1
9.0,12.0,1.0,5.0,1
25.0,2.0,5.0,1.0,1
1.0,29.0,11.0,3.0,1
13.0,1.0,140.0,1.0,5
2.0,1.0,1.0,1.0,1
1.0,1.0,1.0,4.0,2
2.0,3.0,5.0,1.0,1
1.0,3.0,14.0,1.0,1
6.0,26.0,2.0,3.0,3
4.0,9.0,1.0,6.0,1
9.0,5.0,162.0,7.0,1
4.0,8.0,1.0,1.0,2
1.0,28.0,9.0,3.0,1
5.0,3.0,4.0,1.0,1
8.0,14.0,65.0,2.0,1
1.0,5.0,32.0,1.0,1
1.0,78.0,49.0,2.0,1
7.0,1.0,11.0,1.0,1
1.0,15.0,1.0,1.0,1
1.0,5.0,138.0,1.0,27
9.0,5.0,116.0,1.0,1
1.0,2.0,2.0,7.0,2
10.0,52.0,36.0,1.0,2
22.0,21.0,2.0,30.0,29
1.0,1.0,27.0,1.0,1
1.0,1.0,1.0,1.0,1
1.0,1.0,1.0,3.0,98
6.0,1.0,13.0,1.0,137
2.0,1.0,90.0,2.0,26
1.0,1.0,2.0,1.0,1
1.0,1.0,1.0,1.0,2
3.0,5.0,17.0,1.0,66
52.0,2.0,1.0,1.0,27
8.0,1.0,2.0,12.0,4
1.0,6.0,2.0,3.0,7
6.0,2.0,57.0,1.0,3
24.0,1.0,1.0,7.0,2
1.0,14.0,11.0,51.0,1
2.0,15.0,1.0,124.0,1
1.0,6.0,1.0,4.0,10
353.0,3.0,30.0,1.0,26
1.0,40.0,8.0,1.0,1
4.0,14.0,4.0,7.0,28
36.0,5.0,1.0,14.0,1
7.0,10.0,1.0,1.0,1
3.0,3.0,1.0,15.0,2
2.0,9.0,4.0,6.0,4
3.0,18.0,9.0,1.0,4
1.0,1.0,1.0,1.0,5
1.0,1.0,3.0,2.0,45
9.0,1.0,102.0,2.0,18
1.0,4.0,1.0,11.0,6
10.0,2.0,1.0,1.0,6
4.0,22.0,2.0,5.0,1
1.0,1.0,5.0,1.0,2
1.0,4.0,2.0,1.0,2
1.0,7.0,26.0,1.0,1
12.0,6.0,3.0,1.0,1
1.0,56.0,1.0,2.0,6
4.0,72.0,6.0,1.0,6
1.0,73.0,1.0,2.0,1
2.0,26.0,21.0,15.0,2
1.0,2.0,10.0,1.0,3
23.0,3.0,2.0,41.0,2
1.0,10.0,1.0,3.0,39
48.0,3.0,2.0,1.0,2
84.0,1.0,2.0,166.0,2
1.0,1.0,1.0,4.0,8
3.0,15.0,1.0,22.0,78
1.0,20.0,3.0,2.0,1
1.0,15.0,6.0,1.0,1
12.0,1.0,1.0,1.0,3
16.0,11.0,1.0,2.0,1
4.0,1.0,1.0,1.0,61
6.0,1.0,1.0,1.0,2
3.0,1.0,3.0,1.0,1
3.0,14.0,2.0,1.0,6
2.0,1.0,2.0,2.0,1
1.0,4.0,2.0,11.0,1
3.0,1.0,1.0,1.0,9
1.0,1.0,57.0,1.0,134
1.0,169.0,6.0,2.0,1
15.0,56.0,12.0,13.0,1
1.0,3.0,7.0,1.0,2
2.0,42.0,5.0,1.0,3
2.0,1.0,15.0,23.0,2
1.0,1.0,36.0,1.0,1
7.0,1.0,4.0,233.0,198
2.0,6.0,119.0,1.0,7
5.0,5.0,3.0,4.0,3
4.0,2.0,2.0,2.0,10
120.0,3.0,8.0,1.0,2
3.0,1.0,16.0,1.0,2
30.0,2.0,140.0,3.0,98
12.0,1.0,2.0,1.0,8
2.0,22.0,2.0,1.0,1
5.0,4.0,4.0,1.0,8
1.0,7.0,2.0,19.0,63
2.0,3.0,34.0,1.0,1
1.0,8.0,2.0,1.0,1
24.0,13.0,1.0,2.0,92
2.0,3.0,439.0,30.0,82
6.0,1.0,5.0,1.0,2
5.0,3.0,2.0,3.0,5
1.0,4.0,1.0,9.0,1
2.0,9.0,2.0,18.0,2
7.0,2.0,3.0,1.0,1
1.0,5.0,77.0,76.0,2
4.0,23.0,63.0,13.0,3
1.0,16.0,54.0,2.0,121
2.0,1.0,19.0,2.0,2
58.0,1.0,213.0,6.0,1
4.0,6.0,157.0,1.0,21
3.0,19.0,2.0,1.0,20
2.0,1.0,21.0,1.0,27
25.0,1.0,2.0,1.0,33
17.0,2.0,61.0,2.0,41
1.0,20.0,15.0,1.0,3
1.0,7.0,125.0,4.0,2
1.0,2.0,3.0,1.0,28
1.0,28.0,1.0,1.0,3
6.0,1.0,13.0,1.0,3
5.0,6.0,1.0,69.0,8
27.0,13.0,1.0,1.0,11
1.0,57.0,78.0,4.0,1
1.0,18.0,2.0,1.0,1
1.0,2.0,1.0,8.0,9
1.0,1.0,11.0,2.0,1
2.0,13.0,1.0,25.0,1
21.0,21.0,3.0,1.0,2
1.0,1.0,36.0,1.0,2
21.0,1.0,9.0,7.0,2
3.0,2.0,9.0,72.0,11
7.0,2.0,4.0,1.0,2
1.0,1.0,46.0,6.0,2
2.0,2.0,2.0,1.0,3
2.0,10.0,125.0,1.0,14
25.0,7.0,1.0,11.0,2
7.0,1.0,4.0,2.0,2
19.0,1.0,5.0,23.0,9
7.0,1.0,1.0,1.0,9
1.0,20.0,8.0,1.0,51
1.0,4.0,2.0,1.0,4
3.0,57.0,3.0,3.0,62
2.0,4.0,10.0,11.0,30
1.0,10.0,3.0,5.0,5
3.0,1.0,46.0,2.0,1
9.0,5.0,9.0,3.0,9
6.0,7.0,1.0,4.0,49
7.0,13.0,1.0,1.0,3
3.0,1.0,2.0,1.0,1
2.0,1.0,1.0,1.0,2
4.0,4.0,1.0,1.0,4
5.0,6.0,3.0,1.0,13
1.0,2.0,1.0,2.0,2
8.0,48.0,1.0,1.0,18
3.0,5.0,1.0,3.0,2
2.0,1.0,1.0,5.0,10
2.0,2.0,2.0,7.0,1
1.0,1.0,1.0,48.0,49
23.0,2.0,1.0,1.0,1
4.0,3.0,1.0,1.0,3
3.0,6.0,1.0,5.0,20
3.0,56.0,4.0,1.0,34
1.0,110.0,1.0,1.0,1
2.0,87.0,1.0,1.0,36
43.0,3.0,44.0,1.0,1
11.0,2.0,1.0,17.0,1
1.0,21.0,9.0,1.0,1
19.0,3.0,5.0,4.0,2
1.0,2.0,2.0,2.0,2
1.0,10.0,14.0,1.0,3
210.0,6.0,23.0,1.0,19
3.0,11.0,1.0,68.0,2
4.0,21.0,61.0,3.0,2
16.0,5.0,1.0,95.0,101
1.0,16.0,2.0,1.0,1
5.0,5.0,2.0,5.0,1
3.0,23.0,29.0,6.0,53
4.0,2.0,75.0,2.0,1
6.0,3.0,8.0,2.0,3
1.0,1.0,1.0,18.0,2
1.0,3.0,30.0,1.0,31
2.0,2.0,1.0,1.0,23
1.0,4.0,195.0,8.0,4
6.0,1.0,5.0,1.0,2
1.0,1.0,1.0,1.0,2
6.0,12.0,4.0,3.0,16
1.0,4.0,59.0,1.0,41
1.0,151.0,32.0,3.0,7
3.0,37.0,45.0,3.0,1
1.0,3.0,11.0,3.0,3
15.0,60.0,2.0,1.0,1
2.0,4.0,52.0,3.0,13
1.0,4.0,105.0,1.0,1
1.0,3.0,4.0,1.0,2
1.0,7.0,22.0,1.0,6
5.0,1.0,48.0,18.0,4
13.0,3.0,3.0,1.0,1
31.0,1.0,54.0,45.0,11
75.0,3.0,2.0,2.0,13
2.0,9.0,2.0,1.0,11
14.0,1.0,2.0,131.0,47
79.0,3.0,29.0,1.0,1
2.0,2.0,11.0,27.0,2
1.0,24.0,36.0,5.0,1
5.0,8.0,2.0,1.0,67
2.0,1.0,6.0,2.0,2
4.0,1.0,2.0,3.0,12
3.0,4.0,34.0,1.0,1
3.0,6.0,55.0,2.0,13
9.0,8.0,9.0,1.0,4
2.0,6.0,2.0,1.0,4
26.0,23.0,1.0,14.0,1
1.0,7.0,1.0,1.0,63
1.0,3.0,3.0,1.0,1
1.0,1.0,7.0,1.0,1
5.0,1.0,1.0,2.0,30
23.0,22.0,36.0,1.0,2
2.0,1.0,5.0,1.0,32
5.0,3.0,1.0,2.0,23
1.0,3.0,1.0,11.0,1
1.0,2.0,1.0,1.0,1
1.0,23.0,1.0,15.0,34
7.0,8.0,2.0,1.0,3
1.0,7.0,4.0,2.0,10
3.0,20.0,,2.0,4
10.0,2.0,,2.0,4
1.0,20.0,,1.0,1
15.0,25.0,,2.0,3
182.0,1.0,,234.0,5
2.0,3.0,,3.0,4
26.0,2.0,,1.0,19
1.0,37.0,,1.0,2
1.0,10.0,,1.0,1
90.0,5.0,,3.0,3
2.0,1.0,,1.0,1
16.0,3.0,,39.0,3
1.0,2.0,,1.0,20
3.0,1.0,,4.0,5
28.0,1.0,,31.0,1
34.0,2.0,,2.0,11
1.0,2.0,,1.0,56
1.0,1.0,,3.0,1
2.0,2.0,,14.0,8
5.0,1.0,,67.0,3
57.0,2.0,,1.0,2
2.0,15.0,,6.0,1
3.0,9.0,,1.0,1
7.0,6.0,,1.0,3
4.0,2.0,,1.0,2
12.0,2.0,,3.0,1
1.0,16.0,,1.0,1
6.0,5.0,,1.0,3
1.0,1.0,,25.0,35
1.0,64.0,,1.0,6
1.0,2.0,,2.0,1
85.0,3.0,,1.0,2
6.0,3.0,,1.0,12
2.0,2.0,,3.0,1
2.0,17.0,,1.0,1
4.0,7.0,,1.0,104
2.0,2.0,,2.0,33
25.0,4.0,,120.0,3
32.0,1.0,,1.0,1
2.0,1.0,,8.0,1
10.0,41.0,,6.0,1
1.0,4.0,,1.0,43
38.0,5.0,,8.0,1
48.0,1.0,,2.0,1
4.0,2.0,,1.0,1
13.0,10.0,,2.0,4
42.0,15.0,,101.0,3
27.0,11.0,,4.0,1
1.0,50.0,,1.0,1
1.0,78.0,,1.0,1
2.0,84.0,,2.0,6
4.0,1.0,,13.0,1
3.0,3.0,,2.0,1
24.0,23.0,,1.0,35
12.0,5.0,,4.0,16
13.0,1.0,,21.0,110
1.0,4.0,,1.0,5
1.0,14.0,,2.0,1
15.0,3.0,,2.0,1
4.0,9.0,,7.0,1
1.0,1.0,,162.0,6
1.0,21.0,,1.0,1
1.0,15.0,,1.0,1
1.0,1.0,,4.0,1
2.0,14.0,,3.0,1
1.0,2.0,,1.0,1
9.0,22.0,,1.0,1
9.0,3.0,,4.0,1
14.0,1.0,,1.0,1
9.0,1.0,,2.0,1
22.0,2.0,,4.0,1
2.0,2.0,,1.0,2
2.0,8.0,,2.0,1
3.0,4.0,,2.0,1
4.0,1.0,,1.0,1
3.0,3.0,,6.0,2
14.0,3.0,,1.0,2
1.0,236.0,,1.0,1
1.0,65.0,,18.0,1
12.0,3.0,,10.0,1
12.0,41.0,,1.0,1
2.0,1.0,,1.0,1
3.0,3.0,,1.0,47
3.0,9.0,,1.0,1
34.0,6.0,,1.0,1
33.0,1.0,,1.0,1
1.0,2.0,,1.0,2
3.0,2.0,,16.0,1
2.0,1.0,,1.0,1
6.0,5.0,,2.0,34
1.0,1.0,,3.0,1
1.0,3.0,,80.0,5
414.0,2.0,,1.0,1
1.0,2.0,,2.0,1
6.0,16.0,,86.0,108
1.0,2.0,,13.0,162
8.0,6.0,,6.0,23
