CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1.0,8.0,1.0,48.0,4
1.0,1.0,112.0,106.0,5
1.0,12.0,8.0,4.0,1
1.0,45.0,2.0,7.0,6
1.0,2.0,2.0,12.0,23
1.0,3.0,117.0,6.0,22
1.0,5.0,1.0,1.0,1
2.0,3.0,2.0,1.0,11
1.0,7.0,3.0,11.0,23
56.0,1.0,91.0,5.0,6
159.0,1.0,4.0,1.0,2
2.0,6.0,1.0,1.0,1
12.0,4.0,104.0,14.0,25
2.0,1.0,1.0,40.0,1
8.0,1.0,13.0,2.0,25
2.0,56.0,1.0,163.0,26
16.0,3.0,24.0,2.0,1
1.0,6.0,41.0,19.0,1
4.0,1.0,1.0,2.0,6
1.0,1.0,53.0,1.0,2
2.0,16.0,10.0,1.0,1
1.0,6.0,1.0,1.0,57
1.0,2.0,102.0,11.0,1
1.0,189.0,161.0,1.0,1
5.0,114.0,74.0,2.0,57
1.0,2.0,8.0,11.0,1
2.0,14.0,142.0,1.0,6
1.0,5.0,1.0,22.0,1
36.0,1.0,1.0,1.0,41
1.0,3.0,43.0,226.0,37
2.0,18.0,2.0,1.0,3
15.0,1.0,56.0,1.0,20
7.0,15.0,5.0,1.0,51
127.0,1.0,4.0,1.0,4
5.0,4.0,1.0,1.0,1
1.0,1.0,1.0,1.0,5
25.0,10.0,1.0,17.0,49
13.0,1.0,3.0,1.0,9
1.0,3.0,66.0,1.0,12
3.0,2.0,6.0,30.0,38
3.0,1.0,7.0,8.0,5
71.0,29.0,7.0,16.0,2
46.0,4.0,1.0,66.0,15
1.0,5.0,1.0,1.0,3
1.0,1.0,1.0,2.0,1
2.0,7.0,1.0,3.0,2
29.0,3.0,135.0,1.0,2
5.0,14.0,1.0,1.0,65
35.0,8.0,33.0,68.0,3
1.0,2.0,18.0,1.0,1
5.0,6.0,1.0,1.0,1
2.0,7.0,3.0,24.0,82
4.0,1.0,21.0,7.0,37
32.0,78.0,28.0,72.0,1
1.0,3.0,1.0,4.0,5
1.0,1.0,1.0,9.0,1
7.0,3.0,1.0,23.0,58
66.0,5.0,1.0,1.0,1
3.0,3.0,3.0,3.0,12
2.0,2.0,1.0,11.0,97
31.0,43.0,1.0,5.0,4
30.0,4.0,1.0,3.0,1
1.0,8.0,1.0,1.0,1
2.0,9.0,1.0,5.0,1
32.0,2.0,1.0,5.0,1
45.0,4.0,1.0,47.0,7
4.0,6.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1
22.0,41.0,1.0,16.0,1
41.0,14.0,1.0,4.0,1
3.0,3.0,76.0,1.0,2
11.0,3.0,2.0,1.0,34
9.0,13.0,127.0,66.0,1
8.0,1.0,1.0,80.0,22
13.0,1.0,4.0,5.0,90
2.0,1.0,1.0,6.0,106
18.0,1.0,68.0,1.0,12
1.0,1.0,1.0,2.0,64
2.0,1.0,28.0,8.0,1
1.0,1.0,4.0,1.0,44
5.0,1.0,110.0,3.0,8
17.0,3.0,3.0,1.0,5
1.0,1.0,141.0,2.0,4
4.0,4.0,4.0,16.0,1
1.0,2.0,18.0,45.0,5
2.0,11.0,1.0,1.0,7
7.0,1.0,303.0,131.0,1
1.0,1.0,40.0,1.0,41
1.0,1.0,129.0,18.0,4
4.0,3.0,1.0,5.0,17
1.0,26.0,66.0,1.0,1
3.0,29.0,17.0,1.0,1
1.0,4.0,127.0,1.0,32
16.0,13.0,169.0,13.0,5
1.0,15.0,44.0,1.0,1
1.0,3.0,1.0,1.0,1
2.0,3.0,15.0,1.0,1
1.0,1.0,167.0,2.0,6
1.0,32.0,1.0,1.0,8
1.0,1.0,1.0,1.0,1
1.0,10.0,24.0,1.0,62
18.0,22.0,1.0,10.0,3
29.0,68.0,3.0,1.0,1
1.0,163.0,1.0,12.0,9
8.0,110.0,115.0,1.0,21
1.0,3.0,8.0,2.0,1
5.0,3.0,55.0,1.0,3
1.0,1.0,5.0,2.0,1
433.0,1.0,4.0,1.0,52
10.0,16.0,10.0,229.0,1
3.0,18.0,4.0,1.0,1
50.0,17.0,2.0,1.0,1
1.0,1.0,1.0,38.0,2
1.0,1.0,141.0,1.0,1
1.0,6.0,1.0,4.0,6
1.0,2.0,65.0,25.0,130
